user_id,month,year,total_fuel_liters,bill_amount,vehicle_type,daily_distance_km,office_days,weekend_trip_km,holiday_trip_km,fuel_price_per_liter,avg_trip_duration,occupancy_days,predicted_next_month
U587,Jun,2025,23,2392,Hybrid,21,15,73,93,104.0,65,24,23
U617,Sep,2025,77,8135,Diesel,53,18,141,210,105.66,62,28,75
U862,Jan,2023,66,6993,Petrol,27,16,72,294,105.96,63,29,69
U842,Nov,2024,108,11428,Diesel,76,20,101,36,105.82,32,19,117
U969,Oct,2023,41,4234,Diesel,17,26,93,88,103.28,24,16,36
U527,Dec,2025,63,6618,Petrol,27,15,68,254,105.05,68,20,64
U813,Jul,2024,143,14960,Petrol,61,21,64,213,104.62,29,26,153
U787,Oct,2025,104,10750,Petrol,66,17,61,13,103.37,25,16,107
U634,Sep,2024,121,12678,Diesel,58,26,19,191,104.78,54,18,128
U719,Oct,2025,57,6132,Petrol,24,15,43,294,107.58,61,21,61
U668,Sep,2024,63,6397,Hybrid,56,22,61,181,101.54,34,30,66
U598,Oct,2024,56,6006,Diesel,27,21,106,129,107.25,36,15,58
U768,Nov,2024,58,5824,Diesel,39,16,124,223,100.43,62,15,63
U737,Mar,2024,143,14653,Petrol,71,21,44,42,102.47,30,28,153
U809,Nov,2025,61,6240,Diesel,38,17,10,180,102.31,19,25,64
U955,May,2025,115,12076,Petrol,37,23,87,168,105.01,79,26,105
U894,Aug,2024,120,12126,Petrol,50,22,45,263,101.05,88,25,113
U673,Aug,2024,68,7280,Diesel,49,19,111,95,107.06,35,20,68
U901,Apr,2025,63,6717,Petrol,23,21,80,202,106.63,75,26,65
U910,Dec,2024,26,2735,Diesel,19,17,31,67,105.22,69,26,24
U969,Nov,2024,126,13062,Petrol,70,15,97,91,103.67,38,24,115
U976,Nov,2024,94,10101,Petrol,43,15,4,265,107.46,37,22,90
U690,Jan,2023,71,7572,Petrol,22,25,28,177,106.65,25,21,74
U622,Jan,2024,0,0,Electric,74,16,47,150,103.99,61,28,0
U546,Apr,2023,84,8871,Diesel,63,22,15,46,105.61,16,18,90
U564,Jun,2024,44,4599,Diesel,36,15,71,2,104.54,84,15,42
U630,Aug,2025,63,6596,Petrol,25,25,28,102,104.7,67,22,61
U810,Jun,2023,129,13241,Petrol,44,26,45,272,102.65,25,19,126
U863,Dec,2023,0,0,Electric,31,19,22,21,103.7,29,22,0
U693,Sep,2024,31,3119,Petrol,6,23,93,115,100.62,87,22,32
U807,Sep,2024,111,11417,Petrol,43,26,113,103,102.86,26,21,107
U681,Feb,2023,119,12562,Diesel,60,23,33,258,105.57,50,18,107
U792,Oct,2025,55,5919,Petrol,17,16,116,297,107.63,37,20,54
U871,Jan,2025,102,10985,Diesel,60,21,28,129,107.7,41,26,96
U782,Feb,2024,156,16294,Diesel,70,25,8,294,104.45,28,26,141
U529,May,2025,99,10380,Petrol,60,15,38,47,104.85,68,17,98
U649,Apr,2025,58,5886,Petrol,32,17,134,26,101.49,41,24,54
U767,Apr,2024,138,14567,Petrol,68,20,109,14,105.56,35,21,136
U796,Sep,2025,85,8548,Hybrid,75,23,68,262,100.57,63,17,81
U511,Nov,2024,136,13910,Diesel,68,24,135,297,102.28,76,27,138
U664,Aug,2023,120,12642,Petrol,60,16,95,264,105.35,86,18,131
U613,Jun,2024,99,10145,Petrol,45,21,118,133,102.48,58,24,99
U687,Jan,2023,68,6827,Diesel,45,18,117,75,100.4,58,20,69
U795,Feb,2023,10,1066,Diesel,8,16,17,29,106.65,75,15,10
U732,Jun,2025,130,13322,Petrol,61,17,101,125,102.48,56,20,126
U727,Nov,2025,76,7638,Petrol,34,20,109,83,100.5,37,22,70
U810,Feb,2025,114,11468,Petrol,50,24,81,53,100.6,87,29,109
U598,Oct,2024,105,10711,Diesel,60,23,104,282,102.01,15,22,102
U555,May,2025,0,0,Electric,35,22,15,262,101.42,50,20,0
U611,May,2023,44,4672,Petrol,11,24,20,221,106.19,69,28,39
U652,Jun,2025,108,11077,Diesel,58,25,137,1,102.57,30,16,115
U746,Jun,2025,49,5215,Petrol,12,23,105,145,106.44,32,21,44
U906,Jun,2024,124,12572,Petrol,59,18,131,17,101.39,52,22,133
U569,Feb,2024,199,20684,Petrol,73,26,43,15,103.94,81,24,216
U812,Oct,2023,69,7279,Diesel,48,18,122,158,105.5,34,27,75
U789,Mar,2024,69,7260,Petrol,17,23,135,297,105.22,33,15,73
U750,Jun,2025,58,6078,Diesel,24,22,110,208,104.81,27,23,53
U536,Aug,2024,103,11062,Petrol,36,26,116,204,107.4,31,24,107
U739,Dec,2023,131,13339,Petrol,64,16,125,112,101.83,44,16,123
U648,Nov,2025,121,12577,Petrol,54,22,18,177,103.95,57,25,130
U967,Dec,2023,44,4711,Diesel,31,15,63,208,107.07,62,19,42
U727,Jan,2024,68,6842,Petrol,29,23,39,123,100.62,57,21,65
U744,Jan,2024,93,9341,Diesel,56,23,50,14,100.45,80,17,100
U991,Nov,2023,170,17317,Petrol,72,22,136,297,101.87,67,30,153
U837,Feb,2025,67,7039,Petrol,25,25,55,44,105.06,86,29,62
U946,Nov,2024,48,4899,Petrol,22,19,80,93,102.08,48,22,47
U865,Dec,2024,95,9644,Petrol,43,19,142,106,101.52,88,19,98
U991,Dec,2025,56,5805,Petrol,19,17,69,277,103.67,86,17,57
U982,Jun,2024,139,14582,Petrol,57,19,127,127,104.91,85,19,143
U701,Sep,2023,59,6017,Diesel,42,18,125,37,101.99,27,23,63
U654,Apr,2024,61,6247,Diesel,52,15,60,96,102.41,70,30,56
U950,Mar,2024,137,14372,Petrol,56,23,79,197,104.91,73,28,137
U573,Dec,2025,183,19685,Petrol,76,24,120,191,107.57,46,21,191
U701,Aug,2023,55,5797,Petrol,32,18,100,6,105.4,68,29,56
U796,Nov,2025,38,4037,Petrol,20,17,76,43,106.26,16,22,37
U517,Oct,2024,54,5558,Petrol,20,20,144,6,102.93,51,17,48
U629,Sep,2024,37,3780,Hybrid,39,15,125,193,102.18,47,25,33
U717,Dec,2025,43,4456,Petrol,21,19,21,0,103.63,15,29,39
U561,Nov,2025,154,16394,Petrol,77,21,82,61,106.46,42,24,149
U927,May,2025,91,9432,Petrol,56,16,140,88,103.65,31,17,84
U604,Sep,2023,49,5231,Petrol,16,24,77,17,106.77,71,29,48
U542,Feb,2024,84,9064,Diesel,52,23,94,107,107.91,84,20,78
U525,Mar,2025,76,7644,Petrol,26,26,108,134,100.58,66,25,80
U539,Jul,2024,112,11240,Petrol,53,20,109,66,100.36,58,25,120
U791,Jul,2023,73,7387,Diesel,56,16,51,92,101.2,61,17,71
U631,Jun,2023,32,3298,Petrol,5,22,102,137,103.07,27,27,32
U998,Jun,2023,106,10711,Diesel,70,22,100,188,101.05,44,22,115
U729,Feb,2023,89,9520,Diesel,68,15,141,58,106.97,80,25,89
U608,Oct,2024,49,4909,Petrol,12,26,62,186,100.19,67,25,53
U672,Jun,2023,53,5434,Diesel,29,15,27,234,102.53,32,27,49
U935,Apr,2023,115,11670,Petrol,70,15,45,68,101.48,42,17,123
U978,Dec,2025,131,14075,Diesel,77,26,27,97,107.45,18,20,130
U602,Mar,2023,134,14118,Petrol,77,18,1,7,105.36,56,24,121
U854,Nov,2025,126,13519,Petrol,74,18,126,133,107.3,20,26,137
U512,Feb,2023,85,9161,Diesel,55,22,16,55,107.78,23,28,92
U775,Jan,2023,46,4783,Hybrid,57,15,58,113,103.98,34,25,44
U601,Nov,2025,0,0,Electric,19,24,131,87,101.87,52,24,0
U544,Nov,2023,66,6702,Diesel,54,17,76,137,101.55,82,17,61
U943,May,2024,212,21577,Petrol,75,25,130,107,101.78,64,27,219
U805,Feb,2024,118,12469,Petrol,79,15,114,22,105.67,74,27,110
U945,Feb,2023,113,11336,Petrol,42,23,96,143,100.32,27,28,107
U517,Jul,2024,121,12149,Petrol,44,24,104,143,100.41,56,28,127
U830,Aug,2025,165,17303,Petrol,70,26,23,55,104.87,82,21,160
U557,Oct,2023,48,5046,Hybrid,43,23,34,107,105.14,39,26,43
U811,Aug,2023,166,17483,Petrol,78,21,1,5,105.32,45,18,163
U997,Apr,2025,55,5663,Petrol,21,26,32,29,102.98,26,30,52
U803,Jan,2025,37,3938,Petrol,11,22,75,126,106.45,78,24,38
U512,Nov,2025,57,5943,Diesel,43,15,85,120,104.27,75,30,53
U818,Jul,2023,118,11899,Diesel,72,19,137,98,100.84,67,19,126
U580,Jan,2025,61,6489,Diesel,39,16,80,165,106.38,40,30,58
U716,Nov,2025,112,12053,Petrol,55,15,61,240,107.62,75,15,109
U839,Apr,2024,71,7134,Diesel,51,17,42,49,100.48,24,19,68
U764,Aug,2024,115,11859,Petrol,40,21,120,267,103.13,26,27,118
U979,Feb,2023,51,5298,Hybrid,68,15,58,72,103.9,36,27,46
U649,Jun,2024,55,5564,Diesel,17,25,8,299,101.17,67,17,54
U581,Jun,2024,42,4491,Petrol,22,16,76,51,106.94,35,31,40
U715,Dec,2025,57,5829,Petrol,25,16,62,264,102.27,49,19,61
U985,Sep,2025,88,9350,Diesel,69,18,51,226,106.26,85,19,80
U874,May,2024,43,4530,Petrol,12,26,22,192,105.37,41,29,45
U964,Oct,2024,56,5867,Hybrid,52,17,29,238,104.78,74,24,52
U698,Apr,2024,87,8833,Petrol,47,17,20,9,101.54,61,26,79
U700,May,2023,135,13738,Petrol,57,24,42,227,101.77,80,25,126
U525,Dec,2023,106,10640,Petrol,31,19,134,292,100.38,29,15,97
U966,Dec,2023,45,4586,Petrol,23,17,15,51,101.93,38,17,45
U589,Oct,2024,83,8529,Petrol,27,25,22,239,102.76,24,18,91
U768,Nov,2024,132,14080,Petrol,54,21,86,98,106.67,38,17,119
U643,May,2023,69,7102,Diesel,55,19,30,80,102.93,71,17,68
U559,Aug,2023,82,8695,Petrol,47,18,120,12,106.04,48,21,80
U910,Oct,2024,0,0,Electric,55,26,68,127,103.52,55,15,0
U989,Dec,2025,84,8927,Diesel,73,17,133,10,106.28,54,16,81
U865,Aug,2023,99,10673,Diesel,45,26,114,80,107.81,25,26,106
U526,Feb,2024,143,14574,Petrol,76,18,58,260,101.92,15,31,129
U547,Jul,2024,51,5451,Petrol,15,26,145,5,106.9,44,17,53
U788,Aug,2025,103,10811,Petrol,56,16,76,221,104.97,57,26,97
U766,Nov,2024,63,6712,Diesel,27,15,137,297,106.54,40,26,61
U516,Jun,2024,42,4418,Hybrid,53,17,6,80,105.21,67,20,41
U699,May,2023,86,8891,Petrol,42,25,36,2,103.39,61,24,82
U901,Nov,2023,101,10283,Petrol,51,16,85,59,101.82,23,20,92
U907,Sep,2025,71,7139,Hybrid,76,15,15,220,100.56,23,28,65
U782,Mar,2025,33,3441,Petrol,11,15,115,48,104.28,15,16,31
U969,Dec,2024,99,10684,Diesel,70,16,117,227,107.92,85,25,105
U586,Oct,2023,129,13661,Diesel,66,23,13,289,105.9,58,29,119
U750,Apr,2025,64,6567,Diesel,33,19,138,292,102.62,73,22,67
U891,Sep,2025,123,13114,Petrol,42,23,86,297,106.62,70,27,117
U770,Jun,2025,101,10721,Petrol,37,22,103,192,106.15,65,24,108
U835,Aug,2024,76,7771,Diesel,33,25,140,256,102.25,30,23,74
U617,Jul,2023,32,3203,Hybrid,27,20,43,102,100.11,52,21,29
U507,Nov,2025,26,2624,Petrol,7,15,27,145,100.95,25,17,28
U637,Feb,2023,124,13270,Petrol,49,24,15,289,107.02,39,26,115
U871,Mar,2025,32,3414,Diesel,12,19,49,256,106.69,73,29,32
U676,Jan,2025,66,6755,Hybrid,33,26,114,277,102.36,43,27,66
U828,Sep,2023,25,2557,Diesel,6,15,67,188,102.28,54,20,24
U998,Jul,2023,0,0,Electric,54,21,91,177,106.34,22,22,0
U815,Jan,2023,170,18275,Petrol,69,24,120,15,107.5,20,28,181
U715,Mar,2024,79,8392,Petrol,24,25,139,85,106.23,59,17,84
U977,Apr,2025,94,9854,Diesel,56,22,15,247,104.84,67,30,102
U582,Apr,2024,71,7237,Diesel,41,22,52,216,101.94,35,31,70
U723,May,2023,168,17507,Petrol,76,21,48,41,104.21,71,24,154
U978,Mar,2025,66,6723,Petrol,31,16,61,193,101.87,20,31,69
U872,Mar,2024,84,8942,Diesel,51,19,83,162,106.46,77,30,81
U923,Jan,2025,46,4742,Petrol,10,18,55,275,103.1,20,16,43
U983,Jul,2024,128,13653,Petrol,64,19,119,129,106.67,67,18,127
U902,Nov,2023,91,9377,Diesel,49,24,89,262,103.05,18,25,98
U943,Oct,2024,104,11085,Diesel,48,23,149,176,106.59,23,21,97
U990,Jan,2025,59,6057,Diesel,22,18,119,264,102.67,83,31,63
U603,Feb,2025,165,17080,Petrol,69,26,72,26,103.52,88,20,162
U773,Apr,2025,54,5665,Diesel,29,22,68,84,104.92,86,24,50
U514,Apr,2025,72,7240,Diesel,31,22,97,195,100.56,18,18,77
U659,May,2023,31,3335,Diesel,11,16,1,242,107.59,72,15,33
U652,Nov,2024,77,8053,Diesel,48,20,52,176,104.59,51,21,73
U983,Feb,2023,84,8741,Petrol,33,19,118,129,104.06,85,30,80
U608,Apr,2023,72,7683,Petrol,48,16,6,144,106.72,20,31,70
U688,Jan,2023,118,12617,Petrol,40,26,147,82,106.93,65,19,125
U801,Feb,2025,70,7292,Petrol,23,24,74,87,104.18,64,24,63
U598,Jan,2025,18,1933,Diesel,10,18,94,19,107.42,28,21,17
U631,Oct,2025,60,6031,Diesel,29,21,2,229,100.52,25,27,62
U793,Oct,2024,48,4843,Diesel,35,15,78,125,100.91,24,21,47
U671,Apr,2025,24,2514,Diesel,13,23,16,50,104.77,75,29,23
U924,Apr,2024,190,19537,Petrol,78,24,111,87,102.83,27,31,204
U974,Jul,2025,107,11096,Petrol,41,26,51,169,103.71,48,17,115
U683,Oct,2025,52,5336,Petrol,31,15,6,62,102.62,74,19,56
U971,Nov,2023,51,5265,Petrol,17,26,111,88,103.24,65,24,48
U864,Nov,2023,98,10444,Petrol,45,19,132,188,106.58,19,19,106
U539,Sep,2023,120,12570,Diesel,70,21,53,189,104.75,88,21,125
U515,Sep,2024,0,0,Electric,28,22,60,88,107.98,46,21,0
U876,May,2024,87,9248,Petrol,48,16,108,25,106.3,26,28,88
U997,Oct,2025,128,13080,Petrol,64,18,15,175,102.19,66,29,115
U504,Jan,2024,33,3369,Diesel,13,16,46,263,102.11,27,19,34
U849,Jan,2025,20,2053,Petrol,6,18,47,41,102.69,68,19,20
U970,Jun,2024,85,9073,Diesel,60,20,120,118,106.75,68,18,89
U909,Feb,2024,69,6915,Diesel,34,20,63,168,100.22,55,23,64
U897,Aug,2024,40,4073,Hybrid,26,26,49,107,101.84,62,26,41
U710,Sep,2023,149,15978,Petrol,79,16,40,146,107.24,65,30,139
U661,Apr,2024,44,4625,Diesel,17,25,21,175,105.12,61,22,47
U516,May,2023,136,13846,Petrol,75,18,114,188,101.81,64,23,140
U993,Nov,2023,33,3357,Diesel,20,18,4,159,101.75,60,26,30
U926,Aug,2024,94,10048,Petrol,49,15,144,73,106.9,52,21,88
U608,Mar,2025,99,10607,Petrol,69,16,100,17,107.15,27,18,102
U882,May,2025,28,2857,Diesel,15,17,77,139,102.05,36,17,27
U950,Mar,2025,124,12816,Diesel,74,25,40,114,103.36,16,15,129
U811,Dec,2024,46,4907,Diesel,24,19,91,224,106.68,27,21,43
U727,Oct,2025,112,11891,Diesel,67,25,21,45,106.17,71,23,115
U670,Mar,2023,29,3088,Diesel,16,22,52,37,106.51,48,16,27
U534,Mar,2025,152,15830,Petrol,66,20,92,205,104.15,33,21,153
U914,Dec,2024,58,6222,Diesel,46,17,9,8,107.29,23,24,63
U751,Jul,2025,121,12415,Diesel,73,20,145,252,102.61,47,16,124
U747,Jul,2023,59,5973,Hybrid,62,21,48,107,101.25,41,27,53
U769,Jul,2024,15,1585,Hybrid,9,20,70,97,105.67,59,17,16
U641,Oct,2025,83,8657,Petrol,31,24,18,274,104.31,16,27,77
U774,Aug,2024,53,5662,Diesel,32,20,54,70,106.84,71,24,55
U916,May,2024,43,4327,Petrol,30,15,20,38,100.65,71,26,43
U596,May,2024,106,11315,Petrol,53,17,25,297,106.75,30,17,101
U727,Apr,2025,40,4094,Diesel,25,21,27,89,102.35,20,20,37
U879,Jul,2024,30,3157,Petrol,5,18,39,218,105.24,28,17,28
U539,Oct,2025,127,12740,Diesel,62,26,28,106,100.32,41,16,136
U802,Apr,2023,119,12480,Petrol,59,18,19,95,104.88,52,28,127
U1000,Feb,2025,54,5709,Petrol,30,21,19,31,105.74,33,29,53
U529,Apr,2023,66,6794,Diesel,29,23,73,125,102.95,51,24,60
U946,Aug,2025,81,8239,Diesel,37,25,139,146,101.72,18,31,87
U997,Sep,2024,75,7822,Hybrid,76,16,119,279,104.3,72,31,74
U977,Mar,2025,125,13333,Diesel,73,23,96,23,106.67,23,18,123
U818,Jul,2024,30,3077,Diesel,10,17,119,208,102.59,54,25,29
U745,Dec,2023,57,5815,Petrol,27,20,24,119,102.02,29,31,55
U736,Sep,2025,71,7258,Petrol,34,18,3,273,102.23,18,24,71
U685,Nov,2024,94,10113,Petrol,58,15,3,139,107.59,66,31,95
U772,Apr,2023,50,5143,Diesel,15,23,136,296,102.87,32,26,49
U940,Oct,2023,65,6501,Diesel,35,25,142,81,100.03,67,24,70
U736,Mar,2025,34,3612,Petrol,10,20,25,207,106.25,73,24,32
U739,May,2023,25,2639,Diesel,15,22,78,32,105.59,68,20,25
U877,Jan,2024,23,2323,Diesel,16,16,89,23,101.03,55,31,22
U766,Mar,2023,162,17476,Petrol,70,21,70,60,107.88,74,16,170
U914,Aug,2023,148,15519,Petrol,57,20,75,188,104.86,18,18,136
U909,Nov,2024,49,5096,Diesel,40,16,98,83,104.01,53,18,45
U859,Aug,2023,41,4225,Diesel,21,16,126,224,103.06,21,20,43
U840,Apr,2023,32,3430,Hybrid,32,18,31,167,107.19,37,28,29
U889,Feb,2023,64,6524,Petrol,26,18,8,185,101.95,77,21,65
U565,Aug,2023,0,0,Electric,11,17,77,71,102.29,79,26,0
U978,Aug,2024,48,4847,Petrol,19,22,12,73,100.98,55,16,48
U677,Oct,2023,54,5727,Petrol,15,21,123,152,106.07,58,27,50
U503,Apr,2024,0,0,Electric,28,16,95,95,104.76,59,27,0
U929,Mar,2023,108,11325,Petrol,71,17,82,52,104.87,83,19,114
U642,Feb,2023,82,8343,Diesel,34,24,143,173,101.75,65,21,79
U876,Sep,2023,173,18201,Petrol,74,23,139,109,105.21,79,26,180
U658,Jan,2023,97,10293,Diesel,70,19,17,50,106.12,68,28,102
U998,Jul,2024,62,6377,Hybrid,65,16,140,252,102.86,70,15,62
U824,May,2024,82,8725,Petrol,45,17,92,72,106.41,86,24,86
U646,Aug,2024,85,8737,Diesel,55,22,23,211,102.79,54,23,81
U946,Apr,2025,121,12834,Petrol,48,18,101,211,106.07,72,24,121
U793,Jul,2023,48,4812,Diesel,17,16,139,250,100.27,29,21,49
U653,May,2023,40,4176,Petrol,16,16,59,167,104.41,33,30,37
U932,May,2024,54,5819,Petrol,13,20,59,262,107.76,24,26,51
U693,Sep,2025,148,15961,Petrol,52,22,99,229,107.85,30,26,152
U937,Sep,2023,122,12474,Petrol,53,21,0,238,102.25,57,27,125
U994,Sep,2024,58,6004,Hybrid,57,18,42,274,103.53,45,17,57
U963,Dec,2023,121,12160,Petrol,60,16,54,142,100.5,30,21,128
U573,Jun,2023,108,11554,Petrol,44,23,33,69,106.99,42,15,107
U899,Jun,2024,59,6168,Petrol,28,18,33,173,104.55,76,17,63
U805,May,2024,177,18245,Petrol,76,23,109,108,103.08,34,28,185
U877,Sep,2023,76,7668,Diesel,37,19,83,202,100.9,49,18,73
U844,Oct,2023,0,0,Electric,27,26,89,184,107.57,73,20,0
U952,Aug,2024,163,16991,Petrol,58,26,78,290,104.24,23,23,168
U640,Jul,2023,79,8078,Hybrid,57,25,70,91,102.26,24,25,85
U687,Jul,2023,100,10280,Diesel,53,25,70,258,102.8,59,29,93
U793,Jun,2024,123,12566,Petrol,53,21,113,205,102.17,29,23,123
U561,May,2023,117,12262,Diesel,64,26,28,51,104.81,44,25,108
U985,Apr,2023,96,10314,Diesel,69,19,142,180,107.44,62,24,91
U927,Mar,2025,46,4915,Diesel,36,16,96,2,106.85,54,16,47
U880,Mar,2024,31,3214,Hybrid,25,20,52,83,103.68,88,28,28
U698,Jun,2025,71,7569,Petrol,22,21,144,213,106.61,58,18,73
U795,Apr,2025,75,7753,Hybrid,64,25,63,33,103.38,60,16,81
U940,Dec,2025,31,3162,Diesel,17,20,60,49,102.02,20,19,33
U819,Dec,2023,83,8953,Petrol,28,17,107,288,107.87,38,28,78
U802,Jun,2023,76,7784,Diesel,34,24,36,258,102.43,87,29,79
U844,Mar,2025,50,5129,Petrol,6,22,134,257,102.59,21,20,54
U511,Apr,2025,0,0,Electric,29,17,7,271,107.92,20,29,0
U562,Sep,2025,81,8186,Diesel,54,19,77,181,101.07,47,28,79
U833,May,2023,47,4985,Petrol,18,23,67,32,106.08,52,22,50
U726,Jul,2025,50,5374,Petrol,10,25,20,264,107.49,58,26,47
U653,Oct,2025,54,5620,Diesel,34,19,93,39,104.09,31,18,58
U699,Feb,2024,96,9601,Petrol,34,21,74,209,100.02,45,20,96
U552,May,2024,151,15553,Petrol,42,25,141,271,103.0,51,25,138
U760,Sep,2023,147,14830,Petrol,62,21,77,135,100.89,25,21,145
U559,Nov,2024,96,9919,Petrol,45,19,65,86,103.33,19,18,92
U572,Mar,2024,105,11163,Petrol,61,16,145,59,106.32,78,29,100
U648,Sep,2024,81,8384,Petrol,40,19,53,163,103.51,17,15,81
U849,Nov,2023,143,14794,Petrol,68,21,99,2,103.46,70,23,142
U563,Jun,2024,26,2715,Diesel,20,21,20,14,104.45,77,22,25
U810,Apr,2023,92,9627,Diesel,76,18,52,101,104.65,52,26,84
U873,Jul,2025,48,5128,Petrol,18,15,82,254,106.85,68,21,50
U743,Aug,2024,87,8914,Petrol,35,20,143,224,102.47,16,15,86
U993,Jun,2023,90,9591,Diesel,70,17,3,209,106.57,16,23,95
U866,May,2024,165,17247,Petrol,72,25,54,22,104.53,26,21,175
U830,Jun,2025,159,16281,Petrol,69,19,14,234,102.4,54,28,153
U607,May,2023,106,10850,Petrol,59,18,63,130,102.36,16,15,95
U726,Aug,2023,62,6379,Diesel,44,16,111,157,102.89,71,27,67
U813,Jan,2023,71,7453,Diesel,29,26,143,172,104.98,61,29,74
U718,Nov,2025,46,4685,Diesel,29,21,117,16,101.85,50,19,42
U925,Jul,2025,22,2361,Diesel,7,19,19,184,107.36,18,19,22
U741,Oct,2025,117,12238,Diesel,73,21,63,183,104.6,89,28,105
U759,Oct,2023,81,8696,Petrol,30,23,32,142,107.36,38,28,73
U876,Nov,2025,57,5721,Diesel,44,18,80,43,100.37,76,28,57
U762,Feb,2024,76,7808,Petrol,42,19,125,11,102.74,16,19,69
U505,Sep,2025,62,6211,Diesel,42,23,68,7,100.18,29,25,67
U761,Jan,2023,116,11852,Diesel,72,24,93,79,102.18,89,19,125
U554,Nov,2024,49,5238,Diesel,11,25,67,296,106.9,63,18,50
U547,Oct,2025,69,6920,Petrol,34,18,86,161,100.29,49,29,62
U715,Jun,2024,65,6726,Petrol,23,19,20,215,103.49,61,21,62
U677,Sep,2024,62,6258,Diesel,39,19,62,247,100.94,38,19,60
U509,Jan,2023,67,6923,Diesel,37,22,84,28,103.33,74,29,66
U599,Apr,2024,49,5228,Hybrid,37,18,133,271,106.71,62,28,45
U520,Apr,2024,77,8083,Petrol,42,18,23,132,104.98,37,17,78
U878,Sep,2023,26,2753,Diesel,14,21,110,4,105.89,26,19,25
U741,Nov,2023,127,13054,Diesel,61,25,94,243,102.79,55,26,138
U561,May,2023,31,3334,Hybrid,32,19,82,29,107.56,43,28,33
U879,May,2024,69,7291,Diesel,42,20,101,116,105.67,84,19,69
U990,Jun,2024,46,4755,Diesel,20,20,77,177,103.37,65,18,47
U919,Jan,2024,65,6721,Diesel,25,26,123,260,103.41,37,30,60
U678,Jan,2023,41,4401,Diesel,10,20,139,234,107.35,45,21,38
U838,Sep,2025,0,0,Electric,45,24,119,140,104.61,35,17,0
U562,Mar,2024,45,4754,Petrol,19,19,14,49,105.65,38,18,46
U645,Apr,2025,43,4443,Petrol,7,19,82,269,103.34,86,20,40
U716,Jan,2023,55,5598,Hybrid,47,23,5,107,101.79,23,17,55
U503,Sep,2024,87,9203,Diesel,51,22,66,45,105.79,36,15,94
U660,Aug,2025,34,3565,Diesel,18,18,121,81,104.86,18,17,32
U727,Feb,2024,151,15705,Petrol,70,21,148,125,104.01,17,22,141
U986,Aug,2024,71,7454,Petrol,33,22,83,83,104.99,42,30,77
U769,Jul,2024,36,3660,Diesel,8,26,110,289,101.67,29,21,35
U620,Nov,2025,56,5955,Diesel,30,23,144,70,106.35,22,23,55
U881,Jun,2023,56,6025,Petrol,16,19,135,174,107.59,62,17,53
U995,Jan,2024,23,2463,Petrol,6,17,63,90,107.13,66,30,24
U589,Jul,2023,58,5949,Diesel,21,18,125,248,102.57,69,15,62
U829,Oct,2023,103,10634,Petrol,39,24,27,131,103.25,51,30,101
U568,Jul,2025,22,2342,Hybrid,14,20,97,168,106.47,18,26,19
U898,Sep,2025,124,12990,Petrol,47,24,140,59,104.76,69,20,122
U857,Jan,2023,59,6158,Diesel,25,25,12,240,104.38,26,23,55
U598,Feb,2024,30,3222,Hybrid,19,19,85,189,107.41,33,27,27
U767,Nov,2025,85,8864,Diesel,39,23,20,280,104.29,71,26,83
U605,Sep,2024,198,20615,Petrol,64,25,62,231,104.12,51,27,182
U940,Sep,2024,103,10335,Diesel,48,25,110,288,100.34,21,20,112
U823,Jun,2024,46,4625,Petrol,9,17,75,274,100.56,69,30,41
U623,Jun,2023,116,11606,Petrol,77,16,72,14,100.06,42,21,113
U976,Apr,2024,0,0,Electric,22,20,6,40,107.31,51,21,0
U529,Apr,2023,49,5060,Diesel,25,21,71,207,103.27,75,30,50
U637,May,2023,101,10478,Diesel,76,19,128,59,103.75,89,31,92
U695,Mar,2024,129,13772,Petrol,78,15,130,239,106.76,53,30,130
U909,Jan,2024,103,10801,Petrol,55,17,103,95,104.87,37,30,108
U726,Jan,2024,101,10592,Petrol,45,17,27,277,104.88,66,29,110
U832,Dec,2024,54,5527,Diesel,28,26,42,159,102.37,25,17,56
U670,Jul,2023,67,7146,Diesel,28,18,96,281,106.67,80,29,61
U509,Jan,2024,93,9423,Diesel,42,24,45,208,101.33,27,30,85
U963,Jan,2024,74,7431,Diesel,48,20,0,132,100.43,55,19,77
U540,Mar,2023,119,12082,Petrol,61,19,101,96,101.53,63,24,112
U525,Oct,2025,127,12971,Petrol,63,15,34,218,102.14,29,27,125
U761,Apr,2025,75,7669,Petrol,38,20,53,70,102.26,70,29,82
U895,Apr,2023,188,19807,Petrol,79,23,23,273,105.36,68,26,200
U943,Feb,2025,75,7630,Petrol,27,25,21,133,101.74,45,31,80
U726,Jan,2023,0,0,Electric,47,15,15,65,105.41,75,29,0
U972,Mar,2024,99,9972,Petrol,44,22,12,126,100.73,72,18,101
U624,Nov,2024,72,7284,Hybrid,51,22,99,204,101.18,74,29,75
U963,Apr,2025,119,12384,Petrol,45,17,99,297,104.07,67,31,115
U538,Mar,2024,0,0,Electric,51,23,61,116,107.38,75,25,0
U828,Aug,2025,59,6305,Diesel,24,25,86,266,106.88,56,29,56
U751,Oct,2025,92,9913,Hybrid,69,25,77,281,107.75,43,21,93
U889,Jan,2024,164,17252,Petrol,72,22,66,148,105.2,41,27,156
U676,Feb,2024,49,5165,Diesel,28,17,90,193,105.41,58,27,45
U590,Jul,2025,51,5355,Hybrid,40,24,32,167,105.0,19,16,51
U902,Apr,2024,118,12387,Petrol,49,19,114,178,104.98,66,24,114
