user_id,month,year,total_liters,bill_amount,bathroom_liters,kitchen_liters,garden_liters,washing_machine_liters,holiday_days
U699,Jun,2024,21657,892.82,6555,4741,5396,4965,7
U231,Jan,2024,22779,935.42,8424,3894,5307,5154,3
U223,May,2023,12244,509.67,3996,2926,2972,2350,4
U626,Sep,2023,14625,605.72,4757,3050,3263,3555,5
U594,Dec,2025,15849,659.67,7339,2439,2722,3349,5
U360,May,2024,21597,890.02,10445,4378,3483,3291,7
U563,Jun,2025,21173,875.27,9645,3206,3366,4956,2
U637,Aug,2025,19737,820.3,9776,2790,4221,2950,7
U358,Nov,2023,24000,998.23,8238,5251,5069,5442,6
U239,Jan,2025,20333,841.22,6672,4943,4214,4504,3
U615,Feb,2024,12892,532.18,5210,2498,3073,2111,5
U282,Sep,2023,17487,721.75,8145,3173,3425,2744,7
U556,Mar,2024,19251,792.65,5928,3658,4049,5616,3
U458,Jun,2024,19310,797.99,9637,2862,3345,3466,6
U406,May,2023,14399,593.23,6054,1997,3255,3093,5
U277,Nov,2024,16640,692.79,8249,2819,2881,2691,6
U677,Feb,2023,14960,621.87,5580,2291,2995,4094,3
U212,Jul,2024,22391,926.6,8768,2728,5738,5157,4
U495,Apr,2023,19325,798.62,8705,4107,2789,3724,3
U650,Jan,2025,13469,555.43,6176,1904,2901,2488,7
U424,Apr,2024,22892,950.83,7934,3579,5618,5761,6
U213,Jun,2023,23197,972.39,11272,3024,5085,3816,4
U246,Jul,2024,15374,640.88,7279,2153,2585,3357,4
U355,Jul,2024,24911,1039.9,7564,5115,5539,6693,2
U313,Jul,2024,20847,872.12,6790,3006,5459,5592,5
U433,Mar,2023,22960,949.43,9166,2904,6478,4412,0
U217,Jun,2025,20234,830.87,7935,3180,4594,4525,4
U560,Aug,2025,22503,936.63,9939,3256,5166,4142,6
U423,Apr,2025,19923,820.6,6334,3037,5459,5093,5
U554,Aug,2023,17122,711.75,7344,2747,3015,4016,1
U388,Feb,2025,21852,912.09,9249,3236,4179,5188,3
U648,Oct,2023,17387,726.49,6028,2330,4981,4048,7
U544,Sep,2024,24883,1027.71,10164,5551,3695,5473,6
U565,Sep,2024,19631,814.93,6761,4854,3362,4654,1
U363,Aug,2025,19226,800.2,6332,3118,4832,4944,6
U696,Oct,2023,17108,715.45,7093,2329,3797,3889,3
U526,Oct,2024,14224,594.01,7047,2220,2081,2876,2
U667,Jan,2023,14110,592.45,4901,3003,2935,3271,6
U614,Feb,2023,12957,531.34,4807,3190,2444,2516,4
U655,Jun,2024,19146,793.36,6726,3421,4052,4947,0
U274,Oct,2023,12560,518.18,4437,2628,3039,2456,4
U433,May,2024,21522,884.98,8196,5005,3531,4790,3
U424,Dec,2024,19413,813.63,8548,3150,3810,3905,6
U682,Sep,2024,13312,559.08,4096,2068,3427,3721,0
U519,May,2023,13821,569.16,6791,1936,2965,2129,4
U612,Feb,2024,23194,951.85,7172,3642,6662,5718,0
U260,Oct,2023,23595,973.88,11237,2512,5068,4778,7
U535,Apr,2024,17646,738.22,8450,3221,3091,2884,3
U422,Sep,2024,16945,699.72,6860,2497,3372,4216,2
U237,Jan,2025,17374,713.32,5688,2341,5080,4265,2
U677,Nov,2025,14651,601.46,6051,3220,3033,2347,6
U478,Jan,2025,22006,911.65,9368,3649,4346,4643,4
U396,Dec,2023,21933,919.69,10342,2871,4160,4560,1
U604,Jul,2023,16701,689.52,6850,2487,4240,3124,3
U552,Nov,2024,24000,994.25,9171,3679,6685,4465,4
U684,Mar,2024,14877,611.47,6957,1892,2511,3517,4
U442,Oct,2024,17582,729.54,8724,3261,3270,2327,2
U524,Feb,2024,23462,978.28,10065,3135,4315,5947,6
U419,Sep,2023,17390,717.71,8258,2852,3267,3013,0
U392,Mar,2024,16083,664.18,6750,2010,3438,3885,3
U217,Feb,2024,12745,533.28,5581,2793,2461,1910,7
U212,Dec,2025,20749,850.92,9080,3741,3451,4477,0
U606,Aug,2024,23493,978.17,10359,4999,4588,3547,5
U601,Oct,2024,12941,535.68,4713,2300,3099,2829,5
U594,Jun,2024,16023,661.72,6651,3393,3303,2676,3
U574,Jun,2023,14296,595.54,5987,3080,2262,2967,6
U393,Oct,2025,12939,541.3,4697,2807,2328,3107,1
U222,Nov,2024,13610,565.61,5035,1874,3523,3178,5
U674,Jul,2024,18300,750.87,8279,2036,4301,3684,2
U320,Jul,2025,13725,569.06,5717,1871,2733,3404,1
U410,Nov,2024,21176,878.02,6984,3173,4676,6343,4
U506,Jun,2023,21779,904.78,10182,4001,3610,3986,5
U470,Apr,2024,24213,1008.98,11540,3946,3618,5109,2
U392,Nov,2023,21528,883.06,8465,3986,4751,4326,4
U375,Sep,2023,23329,968.2,7973,3847,6556,4953,1
U485,Jun,2024,20853,867.24,10207,2458,4619,3569,3
U404,Apr,2025,19187,793.25,9141,2424,3553,4069,4
U364,Dec,2023,12032,501.35,4197,2194,2925,2716,0
U451,Mar,2025,17985,741.49,5739,4261,4542,3443,3
U427,Apr,2024,15414,636.87,5982,2366,3827,3239,3
U636,Mar,2023,13156,552.06,5726,2524,2423,2483,1
U581,Feb,2024,15126,625.43,5068,3000,4064,2994,1
U660,May,2025,20252,837.35,8154,4562,4517,3019,2
U207,Feb,2024,24120,1003.29,9288,3657,4655,6520,2
U229,Jun,2024,13543,568.41,6475,2050,2705,2313,0
U595,Mar,2023,12271,515.17,4735,1652,3270,2614,3
U233,Jun,2024,17295,719.12,7034,2740,3462,4059,7
U334,Nov,2024,16076,659.13,7894,2465,2455,3262,6
U567,Oct,2024,23580,988.02,8487,5230,4671,5192,0
U279,Sep,2023,17902,744.19,6405,2754,4801,3942,0
U616,Jan,2025,22944,949.1,10552,3018,4010,5364,6
U635,Jun,2025,14709,615.27,5229,3093,3181,3206,6
U659,Sep,2024,21346,883.72,9955,3149,4317,3925,6
U258,Nov,2023,17221,706.65,5495,3475,3953,4298,1
U671,Apr,2024,24597,1028.67,7926,6122,4852,5697,0
U226,Nov,2025,24045,998.97,11547,3747,4212,4539,0
U682,Dec,2023,21937,906.83,8953,4291,3616,5077,4
U630,Feb,2025,23624,974.51,10483,4354,4169,4618,6
U426,Apr,2025,20529,853.88,7083,4850,3648,4948,6
U485,Jan,2023,18722,771.5,6239,4089,4052,4342,2
U204,Mar,2023,20201,834.78,9433,2293,4527,3948,2
U665,Oct,2024,16144,672.18,6001,2722,3663,3758,3
U299,Sep,2024,17606,737.37,6884,4265,3763,2694,2
U597,Oct,2025,18766,779.41,5734,3118,5493,4421,5
U689,May,2023,12730,531.59,4801,2516,2419,2994,3
U239,Nov,2023,16890,705.38,7669,3398,2724,3099,7
U471,Jun,2024,13648,568.64,6336,2320,2829,2163,6
U575,Mar,2025,16228,669.34,7136,2495,3381,3216,4
U485,May,2025,23846,998.36,10454,2893,6002,4497,2
U357,Nov,2024,14130,585.49,5669,2304,2641,3516,4
U275,Aug,2023,24663,1012.27,10054,3453,6451,4705,2
U572,Jun,2024,22588,931.63,10131,4885,3553,4019,2
U488,Apr,2024,16366,683.53,5719,3651,3349,3647,4
U330,Feb,2024,13506,554.68,4677,3089,2902,2838,0
U375,Sep,2024,14158,582.56,6937,2073,2803,2345,0
U662,Dec,2023,14916,621.91,4557,2299,4185,3875,0
U284,Jan,2024,24363,1020.63,7988,4148,5365,6862,5
U222,Jan,2023,15229,634.04,6305,2248,2989,3687,0
U659,Apr,2024,23795,980.88,10649,3909,4178,5059,2
U227,Jul,2025,21858,897.35,8908,3783,4126,5041,6
U395,Jan,2023,24616,1024.4,9132,4438,6310,4736,1
U537,Sep,2025,18265,749.73,9052,2756,3747,2710,4
U582,Apr,2024,16136,671.46,7112,3586,2326,3112,6
U436,Mar,2024,23161,954.83,10799,3210,3959,5193,1
U640,Jan,2024,14689,615.54,4524,3283,3192,3690,6
U292,Oct,2023,19190,795.91,6662,3105,4512,4911,5
U677,Apr,2025,22518,928.28,8440,4129,5240,4709,1
U221,Sep,2023,14810,619.85,4983,2358,4147,3322,7
U503,Oct,2023,22708,936.8,7143,4850,4999,5716,3
U664,Jun,2024,23663,977.44,8164,3921,4833,6745,0
U557,Jun,2025,18152,759.38,7382,2233,4377,4160,7
U643,Jan,2024,12012,496.2,5275,2445,2315,1977,5
U284,Oct,2023,23162,959.14,10534,2849,5338,4441,6
U462,Feb,2024,17938,741.69,5535,3393,5364,3646,2
U347,Nov,2025,19999,822.29,7711,3630,4294,4364,0
U641,Jun,2024,19219,788.73,6235,3719,3728,5537,7
U653,Feb,2025,17328,723.0,6692,3670,3044,3922,0
U587,Mar,2025,15621,650.54,6042,3059,2742,3778,1
U457,Apr,2024,15683,647.43,6267,2439,3320,3657,3
U258,Nov,2023,19872,820.63,9510,2179,4122,4061,0
U580,May,2024,23665,992.63,10910,4509,3315,4931,6
U622,Sep,2023,17310,726.81,7397,2681,3693,3539,6
U215,Dec,2023,23314,966.91,11122,4607,3161,4424,4
U362,Apr,2024,23656,988.88,10306,3724,4309,5317,4
U645,Nov,2023,12652,528.05,5867,2330,2379,2076,0
U363,Sep,2023,17799,735.05,7346,4054,3196,3203,1
U520,Nov,2024,20812,854.51,8429,4089,4339,3955,1
U697,Oct,2024,15790,649.64,7023,2478,3603,2686,2
U481,Mar,2024,13645,570.88,4147,2977,3448,3073,5
U480,Aug,2023,22435,936.24,9828,3891,3680,5036,5
U212,Dec,2025,16512,687.96,8039,2685,2602,3186,7
U474,Jan,2023,16759,689.31,7420,2142,3919,3278,5
U471,Nov,2025,23683,986.16,7279,5572,5703,5129,3
U692,Sep,2024,17874,746.64,6713,2555,4103,4503,1
U408,Sep,2025,23903,1000.59,11041,2610,5298,4954,2
U227,Oct,2024,15688,643.42,7714,2591,2689,2694,4
U272,Feb,2024,19689,820.73,7364,2753,4407,5165,6
U260,Apr,2025,13379,548.79,6264,2519,2329,2267,5
U630,Aug,2024,16243,677.44,7679,3196,3016,2352,4
U673,Jul,2025,22237,925.85,7219,5841,4551,4626,4
U345,Jan,2024,23240,956.29,10903,4106,4353,3878,0
U293,May,2023,21580,901.31,7873,4062,5227,4418,3
U509,Jul,2023,18507,760.05,7747,2910,4195,3655,2
U208,Apr,2024,19819,828.96,8082,3499,4220,4018,3
U279,Jan,2024,20593,849.71,8908,2781,3764,5140,0
U227,Sep,2025,14653,610.87,6565,2181,2677,3230,2
U374,May,2023,17611,738.32,6836,3702,3300,3773,2
U250,Nov,2025,18127,749.37,8658,2305,3624,3540,1
U700,Feb,2024,24516,1017.48,11323,3335,5912,3946,3
U399,Aug,2024,15923,660.22,7278,3024,2990,2631,3
U587,Nov,2025,20459,842.04,8012,2932,4162,5353,1
U549,Feb,2024,17912,744.97,5508,3090,4866,4448,7
U648,Mar,2023,17130,715.06,6825,2097,4000,4208,4
U628,Oct,2025,17439,730.99,8365,3121,3329,2624,0
U381,Jan,2023,19880,831.99,6721,4257,3711,5191,3
U224,Nov,2023,24413,1013.38,12121,4165,3376,4751,1
U516,Feb,2023,18449,769.67,8514,2412,4295,3228,6
U578,Jul,2025,13725,573.72,6065,2585,2310,2765,7
U587,Oct,2024,21304,883.98,9276,3840,4790,3398,2
U604,Feb,2023,19522,802.66,8148,3107,3971,4296,5
U246,Jun,2023,22867,947.56,10156,3655,5111,3945,6
U215,Mar,2023,16784,702.28,6451,3240,4050,3043,1
U353,Apr,2024,21472,893.16,10071,3405,4792,3204,5
U422,Nov,2024,13232,552.1,5812,2436,2053,2931,4
U406,Aug,2025,24568,1011.84,11160,3166,4447,5795,0
U655,Mar,2024,24730,1037.78,11338,4126,5417,3849,5
U473,Oct,2025,22055,913.17,7022,4360,5125,5548,7
U582,Jun,2025,24676,1027.85,7677,4967,6659,5373,4
U436,Jan,2025,20808,853.52,9575,3301,4341,3591,5
U540,Jul,2025,20338,836.45,7156,4960,3496,4726,2
U428,Aug,2025,19446,812.49,8097,4127,4169,3053,2
U209,Nov,2023,16616,697.34,6459,3310,3285,3562,7
U366,Aug,2024,16725,691.08,5091,3993,3972,3669,2
U632,Mar,2023,15677,643.34,4829,2262,4824,3762,2
U644,Oct,2025,18287,756.37,8511,3409,3245,3122,1
U519,Jan,2024,20480,840.04,8633,3521,3430,4896,2
U414,Sep,2023,13409,552.35,5427,2103,2609,3270,6
U317,Jun,2023,20205,843.61,9877,2354,4574,3400,2
U586,Nov,2025,12256,513.98,4101,1753,2754,3648,6
U544,Sep,2023,13721,563.76,4824,1859,2904,4134,1
U272,Jul,2023,13423,557.83,6058,1711,3080,2574,2
U595,Jan,2023,16953,699.38,7714,1903,3913,3423,7
U264,Dec,2023,14990,616.67,5710,3215,3486,2579,4
U405,Dec,2023,13195,543.88,6468,1679,2681,2367,7
U409,Jan,2025,16559,688.49,8075,2322,2868,3294,4
U272,Jun,2025,16365,672.03,4950,4161,3958,3296,3
U477,May,2023,13244,548.75,4429,1965,4101,2749,4
U474,Sep,2025,23415,963.18,10865,4607,4228,3715,0
U678,Feb,2025,18766,774.52,6887,3895,4067,3917,0
U520,Aug,2024,17302,712.68,5520,3162,4196,4424,0
U538,Nov,2023,23662,991.03,10813,2872,4622,5355,1
U566,May,2025,24359,1015.97,9522,3238,6817,4782,7
U695,Feb,2025,24161,1011.58,9627,3882,5391,5261,4
U295,Oct,2023,13306,550.65,4487,2011,3723,3085,7
U366,Nov,2024,22313,921.83,9643,3212,3882,5576,6
U232,Nov,2023,14402,595.96,5908,1788,3541,3165,0
U211,Dec,2024,12496,512.57,4265,2625,3252,2354,3
U501,Jun,2023,15399,642.52,5667,2229,4440,3063,1
U417,Oct,2023,23798,984.04,9980,4854,4903,4061,3
U489,Aug,2023,12909,533.31,6260,1619,2839,2191,4
U302,Apr,2023,12372,514.65,5988,2295,1922,2167,2
U625,Feb,2024,24649,1021.36,8814,3768,5197,6870,3
U592,Dec,2024,18236,765.56,8153,3471,3554,3058,2
U467,Nov,2025,13344,551.86,6072,1938,2585,2749,1
U414,May,2023,20515,853.71,9473,3496,3426,4120,3
U379,Dec,2024,14431,596.17,5976,1756,3486,3213,3
U288,Feb,2024,16670,699.98,5036,3479,4785,3370,5
U241,Feb,2024,14784,612.72,6687,1860,3457,2780,1
U601,Jun,2023,22585,940.31,7257,4556,4561,6211,1
U276,Nov,2025,24112,991.65,7797,3724,5479,7112,0
U577,Oct,2024,21407,893.38,9015,3561,5146,3685,4
U246,Sep,2023,13695,565.18,6802,1531,2978,2384,3
U360,Apr,2024,13907,576.43,4846,2210,3057,3794,7
U663,Jun,2024,16814,704.22,7215,3062,3287,3250,3
U280,Jul,2025,12780,536.38,4610,3229,2214,2727,6
U510,Nov,2024,13019,539.31,6245,1963,2684,2127,1
U286,Jun,2024,23457,981.32,9821,4601,3700,5335,7
U292,Aug,2023,13403,550.24,4577,2717,2708,3401,1
U348,Apr,2023,13426,561.85,4731,2605,3414,2676,4
U361,Dec,2025,20855,868.18,8060,2724,4918,5153,1
U402,Jan,2023,17868,741.32,5796,2762,5376,3934,2
U624,Jul,2023,22839,956.72,7211,5885,5142,4601,2
U616,Mar,2025,12010,502.56,5236,1910,2277,2587,5
U442,Jun,2024,18330,756.97,6991,3660,4101,3578,2
U553,Feb,2025,21230,887.23,9452,3599,3834,4345,2
U202,Sep,2023,14825,609.3,4773,2772,4012,3268,4
U425,Jan,2025,19464,814.04,8213,3122,3705,4424,3
U489,Jun,2024,15003,625.26,5831,2853,3337,2982,2
U433,Jun,2025,24872,1021.94,7750,3907,5840,7375,7
U661,May,2023,21267,886.47,8697,3487,5202,3881,5
U614,May,2023,19195,798.14,6076,3796,4919,4404,1
U617,Jan,2025,18720,778.65,8714,3972,3061,2973,2
U277,Oct,2024,15088,623.0,6433,2339,3255,3061,5
U316,Dec,2025,13789,569.02,5672,2669,2797,2651,4
U354,May,2024,15036,627.94,4912,2303,3997,3824,6
U606,Feb,2024,19377,799.43,6927,2653,3941,5856,6
U303,Jul,2025,19598,812.26,7811,4411,4141,3235,6
U394,Mar,2024,16838,702.06,7184,3341,2818,3495,1
U366,Apr,2023,17872,734.17,6016,3124,4276,4456,5
U559,Mar,2025,15653,651.08,4723,3289,3953,3688,2
U290,Mar,2024,23367,971.82,8621,3349,5395,6002,3
U374,Apr,2023,16299,679.41,6463,3358,2781,3697,1
U322,May,2025,21268,879.86,7164,3019,5617,5468,1
U698,Jan,2023,12973,537.72,5168,2742,2163,2900,6
U343,Apr,2023,19083,788.7,7016,3733,4845,3489,3
U682,Dec,2023,17494,731.39,6840,2724,3723,4207,6
U306,Dec,2024,22057,907.22,8149,5180,4656,4072,1
U575,Nov,2025,23317,978.45,9925,5319,4220,3853,2
U628,Aug,2025,21491,894.77,6631,3727,5409,5724,6
U505,Oct,2024,15406,645.31,5148,3705,3303,3250,6
U560,Jul,2025,17150,710.46,6629,3682,3582,3257,7
U659,Sep,2023,21350,882.44,7926,4690,4702,4032,6
U517,May,2025,15129,633.92,5723,3681,2728,2997,1
U651,Oct,2024,12104,497.46,5576,1940,2289,2299,2
U323,Apr,2023,19433,799.03,9274,3401,3618,3140,3
U590,Aug,2024,19689,813.14,6885,4670,4547,3587,0
U209,Sep,2023,15567,653.19,7274,2453,2600,3240,3
U462,Jul,2023,16348,680.62,6404,2946,3080,3918,2
U273,Jul,2025,16390,681.07,5814,2789,4340,3447,4
U559,May,2023,18811,784.52,9350,3369,3337,2755,6
U423,Apr,2024,13181,545.92,6128,2378,2582,2093,3
U616,Oct,2025,16644,695.02,8302,2421,2506,3415,4
U241,Jan,2024,23330,965.7,7783,4413,4957,6177,4
U570,Oct,2023,17873,747.56,5876,2573,5514,3910,2
U404,Oct,2024,16394,676.54,6568,1977,3403,4446,2
U464,Jul,2024,15534,641.21,6644,2718,3658,2514,7
U528,Jan,2023,17844,740.93,5963,3368,4677,3836,6
U378,Jan,2025,17939,743.23,8468,3402,2526,3543,0
U548,May,2024,24388,1015.71,9911,4466,4277,5734,5
U518,Sep,2023,23319,964.57,8912,5580,3917,4910,1
U284,Jun,2025,18475,761.73,7767,2561,4143,4004,3
U518,Mar,2025,13774,571.21,5881,3141,2546,2206,2
U311,Mar,2025,24006,997.71,7407,4308,5208,7083,3
U451,Jul,2024,20283,834.5,10141,3331,3192,3619,5
U583,Jun,2024,12446,517.21,4639,2344,2955,2508,5
U207,Sep,2024,12108,500.29,3781,2264,3077,2986,6
U659,Jun,2025,24604,1018.42,11575,2968,4263,5798,4
U284,May,2024,15239,629.06,7598,1734,2477,3430,6
U408,Oct,2023,17931,751.87,8306,3294,2964,3367,1
U588,Jul,2024,16053,669.14,7550,2342,2794,3367,0
U590,Jan,2024,16537,682.36,7031,3728,3422,2356,3
U514,Dec,2025,18361,764.64,8895,2509,3333,3624,1
U222,Jul,2024,13245,554.28,4068,3640,2560,2977,7
U610,Mar,2023,14720,609.43,6673,1940,3640,2467,0
U583,Sep,2025,20469,856.22,8886,2554,3894,5135,3
U203,Jun,2023,23248,956.76,7204,4211,4903,6930,1
U327,Sep,2025,24856,1039.55,10161,5541,5057,4097,2
U497,May,2025,19741,820.05,7955,3587,3533,4666,3
U388,Jul,2024,17105,705.12,7497,2182,3468,3958,1
U562,Apr,2023,14922,617.88,4707,2456,3755,4004,5
U214,Jul,2025,14513,609.37,6691,2051,2490,3281,0
U659,Jan,2024,21030,878.71,6895,4495,5234,4406,1
U666,Jul,2025,14801,615.35,5679,2430,2957,3735,2
U212,Aug,2025,18981,780.41,9039,3473,3475,2994,6
U287,May,2025,20221,837.51,8333,3842,3561,4485,3
U212,Feb,2025,18502,763.45,6955,4327,3681,3539,7
U597,May,2025,18038,740.84,5585,3738,5026,3689,3
U225,Jun,2025,18229,757.27,7919,2744,3963,3603,3
U501,Dec,2024,21449,898.48,10666,4305,3585,2893,2
U443,Feb,2025,12364,515.28,5963,1735,2706,1960,0
U322,Jun,2023,13800,569.25,6119,2194,3172,2315,3
U347,Jun,2024,17958,746.58,5765,4411,3456,4326,0
U255,Jan,2023,21096,884.83,7339,2995,4561,6201,1
U438,Jan,2025,19436,810.93,6557,3571,3859,5449,5
U556,Nov,2023,16793,700.09,6231,2293,3550,4719,7
U373,Oct,2025,22370,938.83,7764,3328,4895,6383,5
U592,Mar,2025,23042,963.13,8039,3014,7029,4960,0
U421,Oct,2024,20160,829.31,8534,2347,4102,5177,0
U319,Oct,2024,23028,952.15,8376,4044,4703,5905,5
U509,Dec,2025,24638,1033.94,10728,5033,5094,3783,3
U383,Mar,2024,12179,505.3,5962,1973,1985,2259,4
U488,Apr,2023,15873,652.57,6788,2970,3116,2999,4
U507,Feb,2024,15960,661.68,7187,2665,2566,3542,2
U500,Sep,2024,13186,549.82,5937,2638,2126,2485,7
U282,Oct,2023,24151,1014.28,8842,5757,3915,5637,6
U654,Dec,2024,12773,527.83,3870,3293,3249,2361,5
U602,Nov,2025,24797,1029.42,7712,6192,6448,4445,5
U411,Jul,2023,16460,689.34,5866,2505,3279,4810,2
U350,Jul,2025,12352,510.82,5409,2213,2763,1967,7
U237,Jun,2023,18943,778.73,9117,3109,3512,3205,4
U552,Mar,2025,17202,721.61,8459,2671,2854,3218,1
U512,Jun,2025,17344,719.58,5292,3569,3597,4886,3
U561,Dec,2024,16507,685.09,8220,1805,3560,2922,3
U259,Aug,2025,16830,700.48,6134,2357,4955,3384,1
U331,Aug,2024,23220,952.1,10880,4694,3791,3855,1
U612,Nov,2023,12117,508.08,4072,2622,2743,2680,7
U402,Sep,2025,12481,516.23,3901,2166,3455,2959,4
U443,Jan,2025,16287,674.23,6118,2601,3219,4349,2
U235,Jan,2023,22829,939.96,10770,3883,3681,4495,1
U645,Mar,2023,18802,777.99,6470,3470,3797,5065,2
U293,Mar,2025,20298,848.54,6714,3915,5489,4180,7
U638,Oct,2023,16477,688.74,7941,1810,3105,3621,6
U647,Aug,2024,18533,777.2,9037,2162,2971,4363,0
U407,Oct,2023,12243,506.9,3703,2379,2943,3218,3
U553,Jan,2023,22824,951.96,10167,4302,4727,3628,4
U591,Feb,2025,19012,789.14,6879,2543,3845,5745,3
U532,Feb,2024,24755,1034.86,9281,4130,5608,5736,4
U505,Mar,2023,12865,536.63,5066,2643,2228,2928,7
U550,Jun,2024,23173,958.62,8929,5105,5211,3928,0
U413,Jan,2024,21753,899.2,8766,3091,4620,5276,3
U359,Feb,2024,17329,714.86,7217,3501,2760,3851,0
U642,Jan,2025,12603,523.99,4954,2991,2300,2358,7
U645,May,2023,17756,745.11,7818,3789,3335,2814,4
U224,Jul,2025,23254,958.07,10318,4629,4773,3534,1
U604,Aug,2023,16018,658.26,6216,3356,3487,2959,6
U493,Oct,2023,17192,706.92,5647,2851,4600,4094,3
U204,Jan,2025,14015,585.59,6000,2619,2472,2924,0
U420,Jul,2024,21850,903.5,9932,3916,4516,3486,5
U564,May,2024,15380,634.03,6576,2477,3662,2665,3
U582,Oct,2023,23959,990.77,10005,4166,5116,4672,3
U220,Jan,2025,15770,656.75,5454,3495,3467,3354,3
U644,Mar,2024,17829,740.74,7649,3974,2944,3262,2
U352,Jul,2024,13613,568.26,4995,2232,2928,3458,0
U250,Oct,2023,13879,573.75,6716,1785,2271,3107,0
U377,Jan,2023,17372,720.1,7482,3168,3645,3077,3
U635,Jul,2025,16108,662.07,5728,2347,3971,4062,7
U296,May,2023,22538,925.7,8893,4318,4914,4413,7
U305,Jan,2024,21291,882.77,9992,2460,5301,3538,1
U620,Jan,2024,21266,878.32,7806,4012,4574,4874,3
U450,Jan,2024,20978,872.95,8497,4044,3686,4751,2
U317,Nov,2024,12148,498.59,5295,1466,3193,2194,4
U554,Sep,2025,13754,565.59,6201,1823,3434,2296,2
U428,Nov,2025,22361,936.15,7485,3973,4955,5948,7
U266,Mar,2023,19378,805.47,8003,3113,3828,4434,1
U535,May,2023,18681,779.22,9012,3241,3336,3092,7
U618,Nov,2023,15756,659.26,7778,2439,2591,2948,7
U620,Oct,2025,21371,886.12,9215,3360,3601,5195,7
U462,Dec,2024,23501,981.43,11673,3431,4622,3775,3
U495,Sep,2023,22615,939.08,9365,2684,5820,4746,7
U626,Jun,2024,24369,1004.56,9467,5276,5418,4208,0
U443,Dec,2023,24779,1024.31,10167,3042,5267,6303,6
U571,Sep,2023,21116,876.11,6823,5229,4799,4265,5
U386,Aug,2023,17392,718.58,6614,3321,3000,4457,3
U446,Aug,2023,21795,900.91,8536,4051,4209,4999,1
U325,Jan,2023,15052,622.21,7070,2721,2771,2490,0
U468,Sep,2024,17692,727.55,7992,3607,3475,2618,2
U331,Jun,2023,16218,666.31,6816,3652,2770,2980,7
U437,Sep,2024,16803,689.7,6207,3270,3964,3362,4
U218,Mar,2025,14377,591.05,4850,2192,3073,4262,4
U240,Dec,2023,23672,978.69,8748,5607,4768,4549,6
U221,Mar,2024,17086,710.67,7448,2005,4134,3499,3
U599,Jun,2025,15182,625.32,5353,3552,3028,3249,2
U425,Sep,2025,23009,963.8,8867,4752,5377,4013,6
U555,Jul,2025,15160,633.82,5720,3596,2851,2993,5
U482,Mar,2024,18576,771.29,8417,3855,3712,2592,5
U208,Mar,2023,24997,1042.98,11917,2755,4942,5383,6
U300,Feb,2023,20903,864.68,9194,3769,3923,4017,1
U440,Sep,2024,14586,598.56,5372,2072,3542,3600,4
U678,Mar,2023,14648,613.81,5663,1938,3264,3783,2
U287,Nov,2024,19313,794.3,6347,3755,5445,3766,3
U498,May,2023,13717,575.4,4576,2006,3625,3510,7
U628,Sep,2025,24544,1020.34,8169,5658,5479,5238,0
U214,Aug,2023,17308,714.92,5644,4593,3593,3478,3
U534,Feb,2024,19407,805.3,6519,4045,3573,5270,3
U202,Mar,2024,12870,534.13,4382,2096,3658,2734,2
U575,Feb,2025,15574,638.9,5020,3890,3079,3585,4
U493,Aug,2024,17827,737.24,7630,3779,3335,3083,2
U525,Jun,2023,19986,834.21,9954,3476,3263,3293,0
U622,Jun,2023,20462,849.38,9736,3464,3250,4012,6
U693,Dec,2025,21735,896.44,6718,5609,5349,4059,2
U241,Sep,2024,20741,857.33,7977,2969,4382,5413,1
U518,Aug,2025,24855,1040.51,11728,5071,4721,3335,3
U516,Apr,2023,24206,1005.17,7913,6345,5008,4940,4
U581,Dec,2025,24646,1023.51,11572,4894,3694,4486,7
U311,Apr,2024,17769,745.61,7437,2584,4351,3397,5
U214,Sep,2025,17733,732.74,8622,3385,2553,3173,0
U431,Jan,2024,21904,908.57,10408,3443,4564,3489,5
U673,Feb,2024,15240,637.21,6635,2744,2580,3281,3
U284,Feb,2023,21554,900.07,9301,4510,3920,3823,2
U330,Jun,2023,16893,697.1,5788,2286,4084,4735,5
U431,Apr,2023,21476,883.76,6944,3961,4404,6167,1
U526,Nov,2024,12886,537.36,4936,2886,2625,2439,2
U345,Oct,2025,17854,736.61,6022,4292,4173,3367,3
U579,Mar,2024,17318,726.02,5550,4351,3164,4253,5
U545,Mar,2023,14258,586.42,5139,2132,3967,3020,7
U228,Mar,2023,16382,676.88,7733,2950,2700,2999,6
U266,Jun,2025,13785,565.94,4182,2201,3075,4327,0
U363,Aug,2023,23735,989.83,8509,5435,4554,5237,5
U429,Nov,2023,19727,826.39,7591,3022,5112,4002,7
U461,Jul,2023,12295,511.91,4943,2555,2733,2064,6
U649,Apr,2025,22245,932.91,7481,4296,5753,4715,6
U624,Nov,2024,14597,600.35,7194,2940,2329,2134,5
U660,Dec,2023,12680,520.99,5272,2340,2880,2188,4
U640,Apr,2025,16890,706.65,6830,3284,2985,3791,5
U364,Nov,2023,16298,682.16,4918,3113,4370,3897,3
U501,Oct,2025,12324,515.53,4894,2577,2004,2849,6
U607,Nov,2023,19952,833.97,9328,3176,3214,4234,0
U503,Nov,2025,22483,929.95,7732,3003,4914,6834,3
U487,Nov,2023,24614,1014.53,9113,4986,5690,4825,1
U595,Feb,2024,12986,544.49,3949,3308,2781,2948,2
