user_id,month,year,total_kwh,bill_amount,billing_days,ac_kwh,geyser_kwh,washing_machine_kwh,microwave_kwh,kitchen_kwh,lighting_kwh,occupancy_hours,holiday_days
U583,Jul,2024,909,8270.12,31,380,138,54,22,56,259,9,8
U502,Nov,2023,741,6880.84,29,171,70,25,34,102,339,12,6
U543,Oct,2024,678,6243.4,28,219,48,58,29,56,268,18,3
U590,Jan,2025,219,2030.86,29,68,17,8,11,15,100,10,2
U203,Feb,2025,759,6912.8,29,153,152,24,28,88,314,10,3
U373,Apr,2025,329,3039.79,31,102,57,9,12,21,128,12,2
U114,Apr,2025,492,4515.37,31,143,78,23,17,55,176,18,2
U259,May,2023,331,3058.04,29,121,37,19,13,19,122,10,8
U252,Nov,2024,555,5059.58,28,241,73,21,12,26,182,20,3
U583,Feb,2023,253,2349.4,31,56,45,7,9,23,113,15,8
U208,Apr,2023,992,9247.79,29,279,74,62,41,57,479,17,4
U288,Jan,2023,586,5334.92,30,182,68,31,28,29,248,9,6
U401,Feb,2025,464,4231.8,30,145,36,35,19,39,190,11,4
U198,Jan,2025,414,3835.49,31,162,81,13,15,18,125,11,0
U231,Oct,2025,659,6114.36,28,204,127,23,16,29,260,16,1
U393,Oct,2024,657,6098.04,30,135,182,25,22,42,251,23,4
U271,Apr,2025,242,2244.09,30,91,26,10,8,18,89,13,5
U524,Apr,2024,785,7188.34,30,330,145,34,22,40,214,11,6
U574,Jul,2025,477,4368.34,28,156,80,23,19,23,176,16,1
U283,Oct,2025,953,8674.14,28,329,133,41,41,76,333,20,8
U571,Nov,2023,329,2981.64,31,79,38,18,16,36,142,16,5
U464,Nov,2023,549,5093.09,31,140,116,25,21,49,198,13,1
U139,Sep,2023,905,8178.73,30,234,218,66,37,55,295,21,1
U115,Sep,2024,743,6965.71,28,228,81,31,27,45,331,22,2
U476,May,2024,305,2845.86,29,131,25,19,11,20,99,10,0
U597,Oct,2025,915,8548.85,30,302,167,53,37,83,273,12,8
U104,Jan,2024,200,1872.53,31,49,51,5,7,14,74,21,3
U449,Jan,2025,956,8760.25,28,254,201,74,36,50,341,23,4
U570,Jun,2024,783,7312.19,31,231,94,57,27,42,332,21,6
U509,Feb,2024,631,5718.89,31,224,83,38,16,65,205,16,0
U497,Aug,2024,505,4549.37,28,156,68,25,20,49,187,22,2
U310,Sep,2023,726,6761.93,30,216,159,37,18,43,253,14,2
U261,Apr,2024,252,2275.54,28,85,48,8,8,14,89,21,1
U116,May,2023,719,6755.3,30,187,131,21,35,80,265,13,7
U593,Nov,2023,529,4903.79,31,116,69,45,16,35,248,22,4
U526,Aug,2024,757,7041.14,28,156,201,55,17,59,269,15,0
U208,Mar,2025,524,4767.52,29,137,101,18,21,51,196,9,1
U482,May,2025,313,2901.37,30,69,83,20,9,21,111,15,0
U550,Mar,2025,346,3119.98,29,98,60,23,11,16,138,8,5
U411,Dec,2024,365,3407.32,30,143,67,10,10,18,117,24,8
U327,Oct,2025,578,5241.22,28,219,108,23,12,50,166,12,6
U270,Mar,2023,338,3136.28,29,119,40,16,8,27,128,23,4
U134,Mar,2025,828,7526.35,28,342,165,40,26,56,199,14,2
U514,Dec,2024,498,4495.64,30,134,38,43,17,48,218,14,7
U351,Jul,2025,475,4366.48,30,200,80,11,13,41,130,9,3
U347,Jul,2023,988,8958.9,30,296,236,48,40,86,282,22,8
U369,Jul,2024,377,3503.0,30,113,48,27,17,29,143,21,4
U241,Oct,2025,553,5029.55,31,166,101,36,13,35,202,16,5
U374,Aug,2024,353,3225.36,30,79,65,13,14,34,148,21,4
U516,May,2024,400,3690.79,29,177,64,16,12,26,105,12,6
U196,May,2024,314,2861.79,30,73,76,22,12,22,109,18,6
U327,Apr,2025,870,7961.54,28,248,155,38,37,87,305,15,0
U479,Jul,2024,753,7022.67,31,210,165,34,25,40,279,12,1
U139,Oct,2025,958,8690.67,29,209,133,80,31,75,430,18,6
U402,Apr,2023,267,2411.78,31,63,32,10,11,30,121,12,7
U600,Feb,2025,644,5880.58,31,136,105,54,28,43,278,24,3
U129,Apr,2023,644,5905.32,31,175,126,27,25,48,243,11,5
U546,Aug,2025,525,4838.96,28,218,45,13,13,57,179,22,2
U597,Sep,2024,907,8298.12,31,258,175,34,23,80,337,9,6
U577,Mar,2025,801,7462.09,31,184,122,29,45,102,319,24,2
U418,Jul,2024,822,7410.93,30,297,156,21,20,68,260,19,6
U345,Dec,2023,558,5118.37,28,250,33,32,15,47,181,24,7
U336,Sep,2025,344,3148.6,29,88,68,13,15,30,130,17,2
U285,Nov,2024,474,4388.78,29,127,91,36,15,24,181,20,1
U372,Apr,2023,708,6645.65,29,313,132,26,14,39,184,21,5
U540,Oct,2023,378,3479.17,28,92,79,19,13,24,151,23,3
U336,Mar,2025,952,8943.8,29,312,191,41,32,93,283,23,7
U339,May,2023,676,6165.73,28,175,163,40,21,38,239,24,1
U477,Jan,2024,613,5524.57,30,265,93,24,22,28,181,14,3
U366,Mar,2023,352,3191.33,30,156,33,10,9,27,117,19,1
U514,Aug,2023,303,2774.89,28,122,57,17,8,17,82,9,1
U509,Nov,2024,274,2500.67,29,76,56,13,7,12,110,17,1
U459,Aug,2023,327,2955.69,28,98,47,10,11,19,142,12,0
U440,Apr,2023,910,8347.49,28,237,186,50,38,88,311,10,3
U489,Feb,2023,865,7901.99,31,365,158,39,18,49,236,20,1
U165,Aug,2023,767,6940.62,28,328,150,22,21,29,217,19,8
U578,Aug,2024,989,9018.14,31,301,232,59,22,63,312,10,8
U277,Oct,2023,544,5088.89,30,198,62,33,13,32,206,13,6
U103,Apr,2024,730,6658.2,31,176,113,50,29,48,314,21,5
U529,Mar,2023,358,3324.24,28,110,31,19,16,44,138,11,2
U242,Feb,2023,737,6813.43,30,263,76,58,18,49,273,20,6
U476,Sep,2023,625,5731.8,31,185,141,23,26,26,224,10,0
U258,Jan,2023,880,8004.14,28,254,119,54,27,104,322,13,8
U598,Jul,2024,222,2030.77,30,44,45,10,6,25,92,23,3
U424,May,2024,246,2272.26,31,98,39,13,5,12,79,10,5
U246,Aug,2024,724,6617.58,28,305,123,16,16,42,222,19,5
U546,Apr,2025,928,8431.77,28,410,75,24,22,91,306,11,2
U393,Jul,2023,905,8187.16,29,343,99,60,36,56,311,8,3
U253,May,2023,343,3207.7,29,115,48,16,12,28,124,9,2
U532,May,2024,784,7194.08,31,209,109,39,29,71,327,20,5
U293,Sep,2025,867,8019.82,31,389,165,34,27,40,212,20,0
U537,Sep,2023,788,7246.58,31,273,158,42,21,57,237,9,7
U594,Sep,2024,618,5777.7,28,228,85,21,16,45,223,23,7
U563,Dec,2023,880,8112.52,31,326,177,25,22,34,296,19,8
U173,Jun,2023,998,9173.93,28,410,109,69,25,85,300,8,5
U499,Jun,2024,284,2661.03,31,57,67,17,10,15,118,16,0
U405,May,2024,615,5712.04,28,156,71,34,22,56,276,24,2
U477,Sep,2023,893,8076.85,28,327,165,52,26,60,263,17,0
U444,Oct,2023,681,6177.41,29,288,84,31,23,52,203,14,4
U552,Aug,2024,655,6101.23,30,243,52,26,29,49,256,22,2
U240,Jul,2023,496,4629.83,28,150,58,20,22,51,195,16,1
U287,Jul,2023,311,2866.82,31,90,44,15,9,18,135,17,2
U393,Jun,2024,429,3956.14,29,164,76,25,9,30,125,11,8
U161,May,2023,295,2729.57,31,113,21,9,11,31,110,13,7
U585,Apr,2023,879,8065.39,31,309,150,30,23,85,282,11,2
U527,Mar,2025,577,5349.99,28,157,117,42,14,46,201,12,1
U480,Mar,2024,355,3210.4,28,153,53,9,10,19,111,16,4
U298,Jun,2025,620,5818.4,30,209,119,32,17,30,213,19,0
U395,Apr,2025,304,2827.22,28,120,26,11,12,20,115,15,3
U540,Dec,2025,904,8364.23,28,229,166,56,29,76,348,12,7
U419,Dec,2023,529,4827.93,30,151,126,22,22,26,182,18,0
U402,Jun,2023,638,5783.08,31,267,93,16,23,58,181,18,4
U444,Mar,2025,331,3033.2,30,70,65,21,9,38,128,20,3
U111,Apr,2025,581,5382.75,30,190,111,33,18,24,205,21,5
U162,Sep,2025,337,3118.42,30,107,42,22,12,28,126,15,6
U433,May,2023,469,4292.78,29,181,79,23,15,37,134,19,8
U326,Jul,2025,749,6924.74,31,202,179,36,24,42,266,19,0
U253,Oct,2025,595,5548.67,29,151,45,40,26,59,274,17,3
U299,Feb,2024,756,6811.95,29,326,136,33,17,39,205,14,5
U152,May,2024,663,6086.5,28,227,67,43,20,39,267,19,6
U360,Sep,2023,874,8131.19,30,197,144,61,45,82,345,21,6
U159,Nov,2024,649,5982.78,30,161,152,36,19,69,212,22,7
U172,Mar,2024,530,4908.11,29,238,89,13,10,27,153,23,7
U248,Sep,2024,452,4161.42,28,112,109,16,12,37,166,9,7
U449,Nov,2023,880,8269.14,28,310,191,28,32,47,272,19,7
U163,Jun,2024,484,4366.57,28,147,71,37,18,48,163,23,7
U410,Apr,2023,473,4349.91,31,199,72,25,15,37,125,20,5
U473,Jul,2025,219,1979.01,29,85,26,11,8,11,78,24,8
U343,Aug,2024,438,3969.99,31,152,53,17,19,46,151,10,2
U593,Jun,2023,469,4292.86,28,95,77,18,21,31,227,17,5
U466,May,2024,617,5591.39,28,259,102,35,13,23,185,8,4
U430,Jun,2025,509,4777.21,28,158,79,37,13,43,179,13,7
U207,May,2023,230,2157.1,30,99,39,5,6,12,69,10,3
U326,Aug,2023,303,2767.74,29,98,58,19,8,21,99,11,3
U413,Jan,2023,881,8154.45,30,329,58,46,34,81,333,10,4
U318,Nov,2025,385,3547.2,31,83,77,18,15,20,172,15,5
U525,Jul,2025,327,3049.68,30,126,42,19,11,18,111,15,3
U341,Oct,2025,409,3783.65,29,116,62,25,10,33,163,14,1
U359,Oct,2023,613,5517.06,30,176,133,38,13,35,218,9,1
U476,Nov,2025,480,4466.53,28,110,87,16,22,26,219,13,2
U362,Feb,2024,452,4203.03,31,106,111,19,12,23,181,23,1
U105,Sep,2025,218,2006.45,31,53,45,9,9,22,80,17,0
U361,Jan,2023,911,8528.02,28,256,156,41,35,100,323,11,7
U154,Nov,2024,931,8717.31,28,393,155,38,34,38,273,20,4
U147,Oct,2025,335,3085.2,28,97,26,16,17,24,155,17,0
U315,Jun,2024,422,3900.63,29,160,27,22,15,39,159,21,8
U277,Sep,2024,202,1898.52,30,44,19,12,10,28,89,16,7
U109,Jan,2023,435,3966.99,31,151,59,27,11,27,160,18,3
U199,Apr,2024,664,6062.22,30,212,71,42,23,72,244,18,7
U120,Apr,2024,427,3874.22,28,189,82,17,12,22,105,24,6
U478,Sep,2023,853,7982.67,28,351,118,27,28,80,249,9,6
U341,Nov,2023,698,6489.86,30,218,127,29,24,36,264,10,0
U161,May,2023,720,6510.43,31,283,74,18,20,79,246,18,5
U479,May,2024,901,8462.83,29,223,122,33,47,79,397,10,3
U590,Jun,2024,876,8140.13,30,298,106,36,27,99,310,22,1
U519,Jan,2024,338,3156.99,28,73,72,10,16,28,139,18,6
U278,Jan,2023,475,4284.15,28,136,74,29,19,38,179,18,8
U438,Sep,2025,490,4508.97,29,125,83,42,16,49,175,18,4
U162,Mar,2024,252,2338.42,30,95,38,7,5,22,85,8,7
U245,Apr,2025,886,8166.42,29,285,175,56,22,67,281,12,4
U316,Jan,2023,309,2863.4,29,119,23,10,14,23,120,17,6
U103,Sep,2024,914,8525.01,31,300,180,50,34,76,274,17,6
U260,Aug,2025,847,7749.83,31,187,158,57,35,99,311,21,8
U327,Feb,2024,203,1895.91,28,77,33,13,5,7,68,9,2
U586,Aug,2024,866,7850.43,30,353,93,25,32,68,295,11,0
U369,Jul,2024,883,8042.68,31,376,102,33,27,79,266,9,1
U220,Nov,2025,246,2218.27,28,84,25,8,10,23,96,20,5
U481,Jun,2023,293,2679.71,30,113,62,10,7,22,79,12,8
U595,Jan,2024,759,6946.34,28,294,104,50,28,66,217,9,2
U189,Jul,2023,951,8865.32,31,227,252,60,35,80,297,18,1
U429,Oct,2023,412,3815.64,28,99,69,29,14,41,160,13,0
U168,Jul,2025,635,5825.93,30,138,77,43,34,83,260,17,1
U498,Sep,2025,707,6547.42,30,197,115,54,25,72,244,24,2
U457,Jan,2023,850,7667.95,28,270,63,49,27,98,343,18,6
U198,Feb,2024,404,3665.13,30,181,72,9,7,15,120,24,1
U367,Nov,2025,580,5365.45,28,178,122,37,20,30,193,11,4
U205,Sep,2024,272,2517.78,30,103,47,9,10,18,85,21,1
U540,Sep,2024,715,6656.4,28,266,113,18,28,59,231,11,6
U423,Jun,2024,275,2519.33,28,69,50,9,12,19,116,21,7
U223,Jun,2023,276,2563.77,28,59,75,15,7,13,107,11,7
U576,Apr,2024,967,8967.56,29,325,108,59,25,65,385,13,7
U129,Apr,2023,609,5715.68,30,228,112,20,16,50,183,16,8
U237,May,2023,813,7386.96,31,365,109,41,27,62,209,19,0
U295,Mar,2024,305,2812.3,28,88,74,18,12,26,87,15,0
U509,Jan,2024,750,6930.53,29,318,132,42,16,37,205,11,1
U326,Jan,2024,675,6344.63,31,199,166,33,24,39,214,12,5
U432,Dec,2024,474,4304.14,28,176,73,28,15,29,153,13,0
U270,Jul,2023,287,2643.07,31,100,28,19,7,20,113,12,4
U109,Jan,2024,922,8425.67,29,196,164,42,40,95,385,15,4
U563,Jan,2024,276,2542.06,31,60,60,12,13,20,111,16,3
U140,Mar,2023,276,2509.63,28,56,64,15,8,13,120,22,4
U125,Oct,2025,641,5781.21,31,187,45,21,36,58,294,11,0
U361,Apr,2025,739,6820.25,31,285,102,28,20,40,264,16,5
U495,Apr,2023,444,4055.65,28,107,53,27,13,25,219,14,6
U543,Feb,2025,777,7049.55,29,273,160,20,18,52,254,15,7
U326,Jan,2023,977,8919.59,29,265,98,38,52,68,456,22,1
U572,Mar,2024,581,5240.45,31,231,93,24,16,36,181,22,6
U224,Nov,2024,916,8592.24,30,366,91,56,36,51,316,12,5
U563,Apr,2025,769,7099.76,31,302,88,50,25,57,247,14,8
U138,Mar,2024,912,8505.23,30,302,204,42,26,84,254,13,7
U428,Aug,2025,936,8582.42,31,253,109,55,46,86,387,24,3
U351,Oct,2025,341,3192.21,29,137,25,15,11,30,123,17,8
U489,Jan,2024,567,5212.62,31,139,50,26,31,76,245,18,0
U276,Feb,2024,283,2611.97,31,77,46,10,8,22,120,22,5
U190,Jul,2025,342,3145.28,30,84,67,24,13,19,135,17,7
U502,Apr,2024,551,5120.61,29,203,63,27,21,33,204,18,3
U554,Aug,2023,744,6864.64,30,276,127,43,28,43,227,10,1
U137,Nov,2024,351,3197.13,31,127,25,23,10,32,134,10,1
U416,Mar,2024,357,3233.78,28,108,78,11,12,14,134,18,0
U276,Jun,2023,645,5961.38,31,145,152,35,22,66,225,22,4
U561,Sep,2024,852,7834.71,31,364,169,30,19,30,240,14,5
U384,Jan,2024,962,8694.93,30,314,216,39,21,87,285,17,3
U553,Jan,2025,502,4597.44,28,151,66,29,14,58,184,17,3
U561,Aug,2024,823,7576.46,28,285,107,63,33,83,252,20,4
U181,Mar,2024,855,7977.8,30,212,184,60,34,80,285,22,4
U214,May,2023,649,5860.76,29,151,66,60,25,42,305,11,8
U140,Jan,2025,920,8408.25,28,277,114,28,45,93,363,24,7
U401,May,2025,423,3946.19,28,108,40,17,13,31,214,10,8
U324,Nov,2025,242,2240.77,30,63,38,8,10,28,95,9,2
U418,Jun,2024,463,4220.7,29,195,63,15,17,25,148,11,2
U449,Aug,2025,955,8917.92,29,317,97,50,45,66,380,8,0
U215,Mar,2023,202,1857.86,31,64,14,14,7,24,79,22,5
U286,Mar,2025,836,7690.65,31,311,146,37,29,31,282,8,3
U423,Dec,2023,467,4385.43,30,204,27,33,14,24,165,13,7
U156,Nov,2025,795,7456.18,29,181,210,58,31,51,264,14,1
U140,Nov,2025,215,1965.83,30,87,19,7,7,19,76,19,1
U454,Oct,2023,533,4826.97,31,184,92,34,19,40,164,8,6
U140,Sep,2025,663,6053.37,30,156,105,39,19,68,276,14,4
U447,Apr,2025,258,2325.15,30,70,21,15,12,32,108,20,0
U561,Apr,2025,376,3387.12,28,120,55,25,13,19,144,19,6
U337,Dec,2024,262,2399.45,28,97,37,7,9,19,93,19,6
U389,Jul,2023,760,7126.07,28,198,176,53,28,63,242,20,5
U362,Feb,2025,506,4730.36,31,168,95,28,20,38,157,21,3
U316,Aug,2023,445,4096.04,30,165,33,33,19,32,163,19,7
U247,Jun,2023,488,4502.33,28,152,51,42,14,23,206,19,1
U436,Mar,2023,997,8975.37,28,414,103,48,39,42,351,13,1
U268,Sep,2025,531,4824.77,28,221,40,16,14,28,212,17,1
U192,May,2025,726,6541.19,31,230,106,25,29,50,286,16,2
U453,Aug,2023,454,4223.02,31,201,87,13,14,16,123,9,5
U159,Jul,2024,803,7273.78,30,175,143,29,25,70,361,14,0
U159,Aug,2023,709,6627.46,30,142,161,53,32,40,281,16,1
U404,Jul,2024,990,9164.76,30,292,188,40,42,92,336,19,1
U269,Mar,2023,917,8337.15,28,321,186,60,26,74,250,12,0
U369,Feb,2023,805,7295.79,29,287,79,52,25,57,305,8,2
U463,Jul,2023,936,8658.98,31,298,184,30,29,69,326,22,6
U145,Mar,2025,662,6196.54,28,153,163,33,30,68,215,15,0
U445,Mar,2024,398,3696.36,28,96,43,25,14,39,181,8,6
U281,Feb,2024,470,4295.53,30,194,51,22,16,46,141,20,4
U270,Apr,2023,945,8727.03,30,394,188,37,17,37,272,8,8
U456,Aug,2025,757,6907.1,28,278,141,17,19,69,233,12,1
U291,Dec,2025,263,2472.11,31,96,28,16,10,19,94,23,0
U255,Jan,2024,429,3989.5,31,149,67,21,12,18,162,17,8
U522,Jan,2025,448,4142.1,28,112,67,34,23,52,160,11,7
U288,Dec,2024,445,4080.34,29,136,68,31,15,47,148,8,5
U107,May,2024,786,7268.35,29,293,93,29,28,54,289,15,4
U233,Nov,2024,356,3252.65,31,119,40,10,9,43,135,12,7
U335,May,2025,934,8416.78,30,191,199,65,46,52,381,9,7
U145,Nov,2024,901,8251.39,29,394,149,52,17,58,231,24,4
U414,Dec,2024,763,7150.98,29,313,143,29,21,33,224,14,6
U349,Jan,2023,287,2654.9,30,76,29,13,11,21,137,24,0
U599,Jun,2024,512,4625.19,29,181,101,15,15,43,157,13,3
U131,Jan,2024,265,2478.81,28,114,24,10,9,16,92,22,1
U123,May,2023,861,7841.6,29,192,138,43,40,45,403,12,2
U526,Sep,2023,219,1992.35,30,71,48,9,5,13,73,22,0
U494,Dec,2025,232,2115.57,28,72,34,14,8,13,91,13,1
U260,May,2024,992,9157.03,29,300,103,45,48,100,396,9,0
U463,Jun,2025,757,6977.93,31,309,62,21,26,43,296,24,7
U537,Aug,2025,272,2501.47,28,80,41,13,8,29,101,11,3
U258,Nov,2023,542,5033.56,28,117,123,40,17,34,211,19,2
U139,Jan,2025,332,3030.04,31,71,91,16,9,23,122,9,0
U515,Feb,2024,254,2365.46,31,53,59,20,6,16,100,9,1
U182,Sep,2023,260,2358.23,29,78,58,12,7,20,85,21,2
U456,Mar,2024,719,6696.08,29,272,128,24,22,31,242,22,2
U358,Jun,2024,471,4364.06,30,118,114,16,11,36,176,9,5
U306,May,2023,445,4126.61,30,160,33,30,17,30,175,11,7
U177,Nov,2024,375,3447.23,28,139,78,16,14,29,99,16,5
U577,Feb,2023,827,7663.64,31,218,121,53,42,43,350,14,1
U112,Jul,2024,516,4660.47,31,180,111,28,18,40,139,20,1
U395,Apr,2023,982,9172.49,30,364,73,66,30,56,393,19,6
U550,Jan,2025,904,8156.09,28,286,172,24,21,45,356,10,0
U324,Apr,2024,861,7800.23,28,244,175,57,35,45,305,20,0
U113,Jun,2023,330,3046.14,30,117,74,14,6,13,106,22,6
U146,Jul,2024,301,2798.03,30,133,49,10,6,18,85,21,8
U255,Jul,2024,509,4596.52,30,156,69,29,19,58,178,16,4
U213,Jul,2024,981,9190.31,29,292,164,58,27,46,394,20,0
U333,Mar,2023,491,4610.22,28,155,64,17,23,39,193,11,4
U117,Jun,2025,921,8512.23,28,201,107,56,49,80,428,15,0
U460,Aug,2025,694,6379.59,28,234,74,32,31,48,275,10,8
U323,Apr,2025,560,5206.07,30,158,62,28,28,42,242,9,3
U454,Aug,2023,537,4903.53,30,123,98,18,18,65,215,15,8
U288,Feb,2025,778,7155.5,30,246,173,23,29,31,276,24,1
U548,Oct,2023,209,1957.59,30,41,55,7,7,21,78,20,6
U444,Sep,2024,248,2326.8,31,74,19,13,11,18,113,14,1
U465,Sep,2024,686,6428.39,30,155,63,65,22,60,321,16,3
U263,Aug,2025,822,7484.29,29,169,105,38,43,76,391,19,5
U596,Oct,2023,520,4728.35,31,211,50,23,23,31,182,21,1
U426,Oct,2024,930,8480.73,31,399,65,37,22,46,361,21,1
U567,Jan,2023,768,7047.57,30,193,113,59,22,44,337,22,1
U514,Feb,2023,994,9070.91,28,332,163,27,26,64,382,10,2
U555,Jun,2024,824,7539.34,30,222,147,31,30,87,307,22,4
U174,Oct,2023,332,3070.42,28,107,53,12,10,18,132,21,8
U333,May,2024,782,7276.52,30,241,99,65,34,72,271,15,5
U324,Dec,2024,282,2620.97,30,75,57,16,9,17,108,12,8
U582,Sep,2024,256,2387.4,28,96,49,7,7,22,75,11,4
U419,May,2023,575,5182.4,28,133,82,27,28,50,255,21,5
U512,Feb,2024,548,4942.46,28,116,52,25,24,41,290,23,7
U160,Oct,2023,470,4378.4,28,184,49,14,15,51,157,13,2
U435,Apr,2024,682,6283.42,29,249,58,48,28,37,262,13,1
U322,Sep,2024,310,2861.69,28,100,45,16,13,25,111,10,2
U137,Jan,2025,275,2480.78,30,87,26,18,7,25,112,22,8
U577,Nov,2025,357,3249.46,30,115,52,15,10,25,140,10,5
U378,Jan,2025,731,6765.65,29,226,78,44,23,87,273,18,3
U296,Dec,2023,842,7867.37,28,251,168,32,26,82,283,10,2
U504,Jul,2023,528,4945.67,30,171,38,25,18,61,215,17,1
U452,Nov,2024,321,2953.25,29,106,51,18,12,32,102,8,3
U584,Mar,2024,240,2212.37,30,89,21,8,11,18,93,23,8
U342,Oct,2024,366,3415.96,29,138,22,23,10,19,154,23,3
U424,Feb,2024,841,7749.86,29,247,188,54,27,69,256,17,4
U319,Sep,2023,222,2043.9,31,67,41,7,7,15,85,8,7
U292,Mar,2024,478,4475.05,31,140,42,41,19,30,206,11,1
U117,Feb,2024,962,8961.97,28,321,170,27,35,70,339,10,2
U112,Dec,2025,668,6254.9,31,209,116,29,29,68,217,12,5
U506,Aug,2024,599,5443.29,29,253,75,30,14,28,199,19,6
U501,Oct,2024,208,1915.63,30,77,26,11,5,20,69,19,3
U494,Jun,2024,212,1979.44,30,90,39,4,6,11,62,20,0
U474,Jun,2023,251,2270.16,28,94,25,17,8,12,95,19,6
U293,Oct,2025,408,3801.69,31,180,45,26,9,33,115,23,8
U122,Nov,2024,749,6795.82,28,268,87,26,20,85,263,20,0
U574,Jul,2024,811,7561.15,29,357,132,44,21,36,221,12,0
U220,Jul,2025,904,8357.3,31,216,226,48,26,56,332,11,0
U310,Nov,2024,601,5455.45,28,128,147,46,27,40,213,22,6
U406,Jun,2023,390,3583.84,30,134,76,12,11,34,123,19,8
U370,Apr,2024,250,2318.19,30,111,48,11,4,7,69,18,2
U292,Nov,2023,592,5478.1,28,180,113,16,23,34,226,13,7
U275,Sep,2023,852,7813.61,28,215,183,62,24,75,293,16,8
U385,Jun,2024,879,8227.22,28,290,203,45,25,50,266,8,2
U304,Apr,2025,820,7550.32,29,297,53,40,31,59,340,19,2
U264,Dec,2023,918,8447.75,29,255,171,33,33,98,328,21,0
U351,Mar,2025,499,4503.43,30,188,88,29,17,42,135,13,1
U327,Apr,2024,821,7691.82,29,364,150,33,16,62,196,8,6
U536,Mar,2023,395,3582.98,29,167,73,13,13,18,111,9,2
U481,Feb,2024,616,5674.18,31,168,139,29,25,60,195,18,6
U560,May,2025,863,8044.39,29,243,208,54,23,70,265,10,4
U107,Feb,2024,619,5624.35,31,181,102,28,18,35,255,17,7
U129,Jun,2024,954,8787.25,29,284,68,35,36,101,430,13,4
U495,Mar,2023,839,7631.77,30,188,66,82,33,48,422,13,2
U133,Jun,2024,816,7591.96,28,318,117,33,27,66,255,9,8
U234,Nov,2024,721,6651.76,30,210,106,34,19,73,279,17,6
U467,Oct,2024,555,5185.03,29,233,68,17,22,46,169,13,4
U179,Sep,2023,347,3247.16,28,149,39,22,7,16,114,24,6
U516,Jan,2025,564,5222.35,28,116,147,21,17,51,212,21,8
U535,Jun,2025,563,5230.36,28,251,59,28,12,27,186,12,4
U559,Sep,2024,851,7845.95,31,321,166,50,19,71,224,24,6
U158,Nov,2023,901,8247.55,30,297,196,21,35,70,282,9,8
U571,Apr,2024,601,5564.81,31,178,95,43,23,29,233,16,0
U126,Nov,2025,805,7537.47,28,265,114,38,23,46,319,19,3
U582,Dec,2023,691,6334.17,30,194,144,40,29,56,228,14,0
U530,Feb,2025,428,3905.83,30,152,76,17,16,28,139,16,7
U326,Apr,2025,774,7086.26,29,172,109,58,38,83,314,23,2
U385,Jan,2023,736,6752.18,31,261,59,31,35,49,301,18,1
U104,Mar,2023,467,4216.74,31,125,56,14,22,49,201,19,3
U565,Oct,2024,604,5556.42,29,123,63,60,26,42,290,22,2
U199,Sep,2024,992,9124.14,31,335,114,28,35,87,393,23,4
U497,Oct,2025,210,1939.43,28,72,22,15,6,23,72,22,7
U589,May,2023,519,4746.32,28,159,93,17,19,44,187,12,7
U139,Nov,2023,912,8431.66,31,198,241,42,40,42,349,18,6
U371,Jun,2024,325,3039.17,29,137,51,18,9,27,83,22,7
U475,Mar,2025,505,4738.01,30,178,108,15,19,22,163,20,4
U385,May,2025,901,8319.33,31,206,205,66,28,82,314,11,5
U257,Nov,2024,710,6402.1,30,232,134,34,26,51,233,24,7
U175,Aug,2023,288,2703.66,29,93,39,13,11,19,113,11,0
U472,Jun,2024,554,5142.42,30,119,78,41,26,36,254,23,5
U388,Apr,2024,827,7554.14,29,290,167,31,27,39,273,22,5
U230,Feb,2024,551,4991.43,29,221,107,18,12,44,149,21,4
U275,Sep,2024,888,8042.94,28,343,116,52,21,82,274,19,3
U562,Dec,2023,213,1931.29,28,53,16,11,13,20,100,10,0
U184,Jan,2024,456,4112.31,29,189,79,13,9,19,147,17,7
U122,Jan,2023,408,3819.23,31,116,50,31,15,45,151,15,5
U559,Apr,2024,480,4423.83,28,209,27,31,15,34,164,13,2
U127,Jul,2025,642,5957.75,29,139,151,35,21,49,247,21,2
U295,Jan,2023,588,5486.77,30,189,91,31,24,40,213,24,5
U437,Sep,2025,816,7602.36,30,285,144,46,29,48,264,23,6
U482,Apr,2024,682,6378.77,31,178,165,34,29,49,227,22,7
U336,Mar,2024,346,3247.87,30,135,49,14,10,26,112,22,4
U540,Jan,2024,478,4385.95,30,170,69,35,15,32,157,8,5
U192,Oct,2023,720,6753.7,29,147,98,30,42,94,309,19,0
U577,Apr,2025,829,7700.84,30,291,94,48,39,52,305,17,5
U121,Sep,2023,805,7267.76,30,259,163,53,32,55,243,21,8
U403,Oct,2023,633,5869.63,30,157,101,44,28,43,260,17,3
U564,Jun,2024,343,3181.22,30,153,26,22,8,28,106,17,0
U457,Jun,2025,488,4568.82,29,207,34,20,11,24,192,18,8
U543,Jan,2024,585,5352.27,30,159,92,25,28,36,245,23,3
U184,Oct,2023,213,1966.83,31,71,30,15,8,19,70,16,1
U362,Feb,2024,456,4106.22,28,127,86,21,19,25,178,22,0
U247,Nov,2025,545,4977.39,31,214,72,31,14,41,173,21,2
U541,Jun,2024,897,8095.33,28,388,69,28,33,93,286,16,6
U553,Feb,2025,544,5009.56,31,157,87,37,17,43,203,11,1
U487,Mar,2025,599,5586.86,28,240,117,25,15,25,177,14,8
U357,Apr,2024,406,3687.53,28,131,38,18,15,30,174,15,1
