user_id,vehicle_count,vehicle_type,daily_distance_km,work_days,vacation_days,previous_month_liters,previous_bill,trip_frequency
U2841,1,Petrol,58,25,14,109,10713.51,Weekdays
U2842,1,Petrol,21,18,7,46,4813.64,Daily
U2843,2,Petrol,113,19,7,230,22246.76,Daily
U2844,2,Electric,79,20,3,0,0.0,Weekdays
U2845,1,Petrol,34,25,14,69,6874.94,Weekdays
U2846,1,Petrol,103,15,10,204,21006.71,Daily
U2847,1,Petrol,109,23,9,234,23941.89,Weekends
U2848,1,Diesel,106,24,8,238,23025.23,Weekdays
U2849,1,Petrol,26,18,8,50,4868.34,Daily
U2850,1,Petrol,47,22,4,95,9571.5,Daily
U2851,1,Petrol,116,19,5,222,21745.27,Daily
U2852,3,Petrol,119,25,4,225,22325.23,Daily
U2853,1,Petrol,31,22,2,67,6691.02,Daily
U2854,1,Petrol,41,15,10,77,7772.57,Daily
U2855,1,Diesel,50,22,7,109,10628.65,Daily
U2856,1,Petrol,117,25,8,235,22708.38,Weekdays
U2857,1,Petrol,39,25,14,89,8809.72,Weekdays
U2858,1,Petrol,8,18,3,15,1437.3,Weekdays
U2859,1,Electric,84,16,8,0,0.0,Weekdays
U2860,1,Electric,84,25,8,0,0.0,Weekends
U2861,4,Diesel,89,20,6,197,18949.38,Weekdays
U2862,2,Petrol,30,16,7,60,5767.64,Daily
U2863,1,Petrol,104,19,14,187,17915.01,Daily
U2864,1,Petrol,23,16,2,51,5277.41,Weekends
U2865,1,Petrol,85,17,14,190,18203.34,Daily
U2866,1,Petrol,49,25,4,107,11217.3,Daily
U2867,1,Diesel,30,20,2,57,5619.25,Weekdays
U2868,1,Diesel,26,15,6,51,5012.67,Weekdays
U2869,1,Diesel,62,20,5,134,12852.79,Weekdays
U2870,1,Petrol,67,17,10,136,13716.47,Daily
U2871,1,Diesel,32,21,2,60,6051.53,Daily
U2872,3,Petrol,69,16,8,132,13191.82,Rarely
U2873,3,Petrol,48,20,11,109,10694.01,Daily
U2874,2,Diesel,104,22,0,195,19243.73,Daily
U2875,1,Petrol,47,15,9,101,9918.71,Daily
U2876,2,Petrol,41,25,2,83,8238.7,Weekends
U2877,1,Petrol,70,25,14,152,14959.52,Weekdays
U2878,2,Diesel,21,23,14,44,4477.23,Weekends
U2879,1,Diesel,44,19,14,88,8620.29,Daily
U2880,2,Petrol,42,19,10,83,8176.2,Daily
U2881,1,Diesel,89,26,14,193,19175.44,Daily
U2882,2,Petrol,65,19,9,127,12070.03,Weekends
U2883,3,Petrol,13,20,10,28,2797.78,Daily
U2884,1,Diesel,81,16,6,173,16877.57,Daily
U2885,1,Diesel,79,20,2,165,15767.65,Weekdays
U2886,4,Electric,65,25,13,0,0.0,Daily
U2887,1,Petrol,84,18,2,159,15617.65,Weekdays
U2888,2,Diesel,20,22,1,43,4268.22,Weekends
U2889,1,Diesel,6,25,8,11,1136.01,Daily
U2890,1,Hybrid,110,23,10,251,24263.64,Daily
U2891,1,Petrol,112,23,3,256,26496.79,Daily
U2892,1,Diesel,76,22,9,141,13735.71,Daily
U2893,2,Diesel,47,17,12,87,8777.46,Daily
U2894,1,Petrol,46,24,5,92,9370.82,Weekdays
U2895,1,Petrol,81,25,1,184,19145.23,Daily
U2896,1,Petrol,61,25,8,122,12331.32,Weekends
U2897,1,Diesel,85,18,14,168,16721.43,Daily
U2898,2,Diesel,107,15,6,230,23166.22,Daily
U2899,4,Diesel,92,23,9,173,16784.6,Daily
U2900,1,Diesel,71,19,4,140,14264.7,Weekdays
U2901,2,Petrol,34,20,6,66,6393.34,Daily
U2902,2,Petrol,17,17,13,35,3520.04,Weekends
U2903,1,Petrol,23,25,3,43,4363.47,Weekdays
U2904,3,Petrol,11,24,12,22,2287.69,Weekends
U2905,1,Petrol,13,22,9,28,2786.05,Weekdays
U2906,1,Petrol,87,21,12,178,18290.09,Daily
U2907,2,Petrol,113,15,14,242,23395.42,Weekends
U2908,1,Petrol,58,24,6,106,10235.57,Weekends
U2909,2,Petrol,108,26,1,218,21854.06,Rarely
U2910,2,Petrol,90,19,6,166,16759.93,Daily
U2911,1,Petrol,86,24,14,180,18238.21,Weekdays
U2912,2,Hybrid,65,23,3,126,12909.55,Daily
U2913,1,Diesel,91,26,3,176,17239.08,Daily
U2914,1,Diesel,6,25,0,11,1113.49,Weekdays
U2915,1,Petrol,54,26,11,105,10172.55,Rarely
U2916,3,Diesel,118,20,2,242,23519.97,Weekdays
U2917,1,Diesel,79,22,4,165,15786.06,Weekends
U2918,1,Diesel,35,24,4,64,6558.08,Daily
U2919,2,Petrol,37,15,1,78,7805.45,Daily
U2920,2,Diesel,82,24,3,167,16262.77,Weekdays
U2921,2,Diesel,84,25,0,173,17397.29,Daily
U2922,1,Diesel,15,21,14,33,3251.9,Weekends
U2923,1,Diesel,37,17,8,72,7442.79,Daily
U2924,1,Petrol,11,23,0,20,2005.63,Daily
U2925,2,Petrol,35,20,5,72,6861.46,Weekdays
U2926,1,Petrol,52,19,6,118,12372.41,Daily
U2927,1,Diesel,114,22,2,234,22403.86,Weekends
U2928,3,Petrol,51,22,11,113,11521.43,Daily
U2929,1,Petrol,82,26,14,178,17688.32,Daily
U2930,4,Petrol,96,26,0,197,19206.16,Weekends
U2931,2,Petrol,57,17,6,121,12313.51,Daily
U2932,2,Petrol,111,16,2,222,21369.49,Weekends
U2933,1,Diesel,84,16,12,173,17919.77,Daily
U2934,1,Diesel,23,19,9,47,4582.79,Daily
U2935,2,Petrol,85,24,11,183,18046.46,Rarely
U2936,2,Petrol,94,26,11,188,19049.37,Weekends
U2937,2,Petrol,10,21,5,18,1710.19,Daily
U2938,1,Diesel,111,22,12,243,24233.78,Weekdays
U2939,2,Petrol,53,24,11,113,11745.5,Weekends
U2940,2,Petrol,77,22,13,175,17815.73,Daily
U2941,2,Petrol,54,26,5,108,10678.93,Daily
U2942,2,Diesel,85,22,13,156,15850.26,Weekdays
U2943,2,Diesel,99,24,11,184,19203.29,Daily
U2944,1,Diesel,16,26,3,34,3293.85,Daily
U2945,1,Diesel,27,25,11,49,4915.59,Weekends
U2946,1,Petrol,58,17,10,130,12655.16,Daily
U2947,1,Petrol,73,25,5,141,14599.46,Weekends
U2948,1,Petrol,111,16,10,249,25450.42,Weekdays
U2949,1,Petrol,104,18,9,227,23383.44,Weekdays
U2950,1,Petrol,63,15,3,140,14620.22,Weekdays
U2951,1,Petrol,40,17,14,76,7396.55,Daily
U2952,1,Petrol,7,25,12,14,1336.82,Daily
U2953,2,Hybrid,62,23,7,114,11161.63,Daily
U2954,3,Diesel,92,21,8,174,17224.5,Weekdays
U2955,1,Diesel,59,21,1,115,11643.93,Daily
U2956,3,Diesel,61,15,6,132,13592.97,Daily
U2957,1,Petrol,21,21,8,38,3742.93,Rarely
U2958,1,Diesel,43,24,8,96,9574.56,Rarely
U2959,1,Petrol,94,21,11,172,17691.0,Daily
U2960,1,Diesel,72,18,4,143,13907.22,Daily
U2961,2,Petrol,59,21,0,108,10494.5,Weekdays
U2962,2,Electric,49,22,5,0,0.0,Weekends
U2963,1,Petrol,80,17,14,149,14804.72,Daily
U2964,1,Petrol,5,24,7,11,1149.38,Daily
U2965,1,Hybrid,25,16,0,51,5027.09,Weekends
U2966,1,Petrol,87,21,1,197,20211.32,Weekends
U2967,1,Diesel,25,19,12,48,4839.88,Weekdays
U2968,1,Diesel,56,19,12,113,10796.67,Daily
U2969,2,Diesel,86,19,0,184,17635.27,Daily
U2970,3,Electric,47,21,4,0,0.0,Weekdays
U2971,1,Electric,56,23,1,0,0.0,Daily
U2972,3,Petrol,71,25,14,159,15628.7,Daily
U2973,1,Diesel,117,22,9,217,21871.41,Daily
U2974,1,Diesel,48,20,9,103,10405.43,Weekdays
U2975,1,Diesel,36,21,13,71,7162.32,Weekdays
U2976,1,Petrol,14,23,3,25,2404.4,Weekends
U2977,3,Diesel,68,25,0,135,13635.3,Weekdays
U2978,1,Electric,108,20,6,0,0.0,Weekends
U2979,1,Hybrid,83,15,7,190,19765.8,Weekends
U2980,1,Petrol,73,18,4,145,15097.38,Daily
U2981,1,Petrol,72,22,1,161,16531.76,Daily
U2982,2,Petrol,32,21,7,65,6632.02,Weekdays
U2983,1,Diesel,57,17,0,123,11826.39,Daily
U2984,1,Diesel,55,24,14,100,9584.69,Weekends
U2985,1,Petrol,57,17,6,118,12202.18,Daily
U2986,1,Petrol,8,25,0,14,1389.78,Daily
U2987,1,Petrol,83,17,11,160,15922.18,Weekdays
U2988,2,Petrol,21,26,5,43,4449.55,Weekdays
U2989,1,Hybrid,112,15,12,246,24898.72,Weekdays
U2990,2,Diesel,71,24,5,147,14228.73,Weekdays
U2991,2,Petrol,78,15,14,176,17091.38,Daily
U2992,2,Petrol,51,20,4,112,10647.14,Daily
U2993,1,Petrol,110,15,14,206,21033.98,Weekends
U2994,1,Electric,60,19,1,0,0.0,Daily
U2995,1,Petrol,27,18,1,57,5956.48,Daily
U2996,2,Petrol,22,19,8,49,5004.87,Daily
U2997,1,Petrol,5,21,4,11,1056.35,Daily
U2998,1,Diesel,39,20,4,85,8212.31,Weekdays
U2999,1,Diesel,68,26,6,141,14102.43,Weekdays
U3000,1,Diesel,62,23,5,135,14073.58,Weekdays
U3001,1,Petrol,99,20,1,191,18617.25,Weekdays
U3002,1,Petrol,63,23,10,122,12597.21,Daily
U3003,2,Petrol,112,18,0,238,23353.21,Daily
U3004,1,Diesel,5,15,4,11,1074.69,Daily
U3005,1,Petrol,7,15,3,15,1560.21,Daily
U3006,1,Diesel,71,24,11,139,13270.67,Daily
U3007,1,Diesel,41,21,2,90,9144.67,Daily
U3008,1,Diesel,87,17,1,193,18418.31,Weekdays
U3009,2,Petrol,33,16,9,69,7107.53,Weekdays
U3010,1,Petrol,93,20,1,183,18902.81,Weekends
U3011,2,Petrol,37,20,13,78,8106.82,Weekdays
U3012,1,Diesel,104,21,14,217,21018.82,Daily
U3013,1,Diesel,65,19,3,136,13089.32,Daily
U3014,2,Petrol,97,22,1,204,20407.21,Daily
U3015,1,Petrol,94,21,3,209,20422.71,Daily
U3016,1,Diesel,8,16,2,15,1515.94,Daily
U3017,1,Diesel,117,15,8,232,23231.89,Daily
U3018,1,Petrol,18,23,6,37,3568.6,Weekdays
U3019,2,Diesel,118,19,13,229,23447.93,Weekdays
U3020,1,Petrol,95,26,12,217,22359.21,Weekdays
U3021,2,Petrol,37,25,10,71,7428.76,Daily
U3022,2,Hybrid,26,19,14,52,5145.68,Weekdays
U3023,1,Diesel,52,26,11,116,11411.77,Weekdays
U3024,3,Diesel,7,24,2,12,1163.07,Weekdays
U3025,1,Petrol,91,18,12,201,19458.54,Daily
U3026,3,Diesel,89,16,14,185,18168.95,Weekdays
U3027,1,Petrol,109,19,13,197,20649.18,Weekdays
U3028,2,Petrol,27,16,7,60,5755.36,Daily
U3029,1,Petrol,72,26,8,131,12784.77,Daily
U3030,1,Petrol,25,21,12,51,4888.85,Daily
U3031,1,Diesel,105,25,6,191,18667.64,Weekdays
U3032,2,Diesel,47,23,5,86,8249.47,Weekdays
U3033,1,Petrol,99,23,3,222,22218.45,Daily
U3034,1,Petrol,89,25,4,194,19280.41,Daily
U3035,2,Petrol,30,20,7,56,5417.47,Weekends
U3036,2,Petrol,45,15,2,94,9094.32,Daily
U3037,3,Diesel,103,20,1,226,22885.01,Daily
U3038,2,Diesel,42,19,2,94,9293.89,Daily
U3039,3,Petrol,92,18,11,187,17870.08,Weekdays
U3040,2,Petrol,15,26,6,33,3438.66,Weekdays
U3041,1,Diesel,109,20,7,223,22088.04,Daily
U3042,1,Diesel,33,20,0,70,7063.73,Rarely
U3043,2,Petrol,115,20,12,263,27313.63,Weekdays
U3044,1,Petrol,64,16,6,122,12080.63,Daily
U3045,1,Diesel,71,21,8,133,13726.48,Weekdays
U3046,1,Petrol,69,18,11,135,14059.92,Daily
U3047,3,Petrol,65,26,12,122,11802.36,Weekdays
U3048,1,Diesel,23,23,13,44,4572.7,Daily
U3049,1,Diesel,50,24,13,108,10389.42,Weekdays
U3050,1,Diesel,53,16,14,108,10557.14,Daily
U3051,1,Diesel,26,19,2,51,5257.19,Weekends
U3052,1,Diesel,82,18,14,162,16849.11,Daily
U3053,1,Petrol,117,23,2,221,22506.95,Weekdays
U3054,1,Petrol,61,18,7,123,11813.94,Daily
U3055,2,Petrol,18,22,3,38,3808.74,Weekends
U3056,1,Petrol,48,22,13,89,8964.64,Weekdays
U3057,2,Diesel,20,20,7,45,4401.84,Daily
U3058,2,Diesel,101,20,4,204,21402.24,Weekends
U3059,1,Electric,81,25,13,0,0.0,Daily
U3060,2,Diesel,106,22,2,197,19129.2,Weekdays
U3061,1,Petrol,117,26,14,255,24505.85,Weekdays
U3062,2,Petrol,16,26,3,33,3259.91,Daily
U3063,1,Diesel,59,24,13,130,13250.4,Rarely
U3064,2,Diesel,55,23,3,115,11191.13,Daily
U3065,1,Diesel,106,19,7,241,24749.6,Daily
U3066,1,Diesel,43,25,5,90,8671.86,Weekends
U3067,1,Diesel,37,15,6,81,8051.78,Weekdays
U3068,2,Diesel,37,15,8,82,8365.95,Daily
U3069,2,Petrol,33,16,14,71,6841.07,Daily
U3070,1,Diesel,73,24,5,150,15146.76,Weekdays
U3071,1,Diesel,74,24,2,143,14727.5,Daily
U3072,1,Petrol,35,19,14,77,7773.57,Weekends
U3073,2,Diesel,84,18,12,171,17119.6,Weekdays
U3074,1,Petrol,35,15,2,73,7546.96,Daily
U3075,2,Electric,93,18,10,0,0.0,Daily
U3076,1,Petrol,116,18,2,237,22944.71,Weekdays
U3077,1,Diesel,50,24,11,107,10904.74,Daily
U3078,1,Petrol,101,18,9,211,20215.19,Weekdays
U3079,1,Diesel,81,15,1,163,15554.83,Rarely
U3080,1,Petrol,56,23,0,107,10465.48,Weekdays
U3081,1,Petrol,14,17,10,27,2827.15,Daily
U3082,2,Petrol,92,18,9,197,19802.83,Daily
U3083,1,Hybrid,78,19,0,149,14554.72,Weekdays
U3084,1,Petrol,45,21,3,94,9054.63,Weekdays
U3085,1,Petrol,99,20,2,207,21569.78,Weekdays
U3086,1,Diesel,81,19,4,185,18245.38,Daily
U3087,1,Petrol,7,22,11,12,1176.8,Weekends
U3088,1,Hybrid,63,15,8,116,12015.24,Daily
U3089,1,Petrol,118,21,11,242,24452.65,Weekdays
U3090,1,Diesel,56,26,12,115,11118.93,Weekdays
U3091,1,Petrol,38,20,7,69,6845.84,Weekdays
U3092,1,Petrol,53,25,11,117,12201.03,Daily
U3093,1,Diesel,32,19,8,65,6760.78,Weekdays
U3094,1,Diesel,87,21,12,171,16364.89,Daily
U3095,3,Diesel,91,17,4,178,17388.13,Weekdays
U3096,1,Petrol,113,15,7,252,24329.44,Daily
U3097,2,Petrol,100,23,3,189,18963.9,Daily
U3098,1,Petrol,17,16,4,31,3177.49,Daily
U3099,2,Electric,101,24,14,0,0.0,Weekends
U3100,2,Petrol,102,17,11,215,22054.69,Weekdays
U3101,1,Petrol,101,22,2,222,22574.55,Weekdays
U3102,3,Petrol,73,26,4,143,14626.36,Weekdays
U3103,1,Diesel,71,24,11,133,13896.16,Weekends
U3104,1,Petrol,65,23,2,123,12207.27,Daily
U3105,2,Hybrid,64,17,4,135,13287.47,Weekdays
U3106,2,Petrol,75,20,10,144,14664.74,Weekdays
U3107,1,Diesel,28,21,13,62,6390.69,Daily
U3108,1,Petrol,67,15,4,124,12017.39,Daily
U3109,1,Diesel,90,21,5,163,16865.28,Daily
U3110,1,Hybrid,113,18,8,208,19880.33,Daily
U3111,2,Petrol,65,19,0,144,13689.21,Daily
U3112,1,Electric,27,22,11,0,0.0,Daily
U3113,1,Petrol,34,18,9,77,8068.57,Weekdays
U3114,1,Hybrid,64,18,13,125,12529.46,Daily
U3115,1,Diesel,22,22,5,41,3914.09,Daily
U3116,1,Petrol,100,19,0,208,21834.13,Weekends
U3117,1,Petrol,60,20,5,124,12703.69,Weekdays
U3118,3,Petrol,57,26,1,119,12302.23,Daily
U3119,2,Petrol,11,25,7,21,2039.72,Weekdays
U3120,1,Petrol,101,19,10,182,17481.92,Daily
U3121,2,Petrol,73,15,2,132,13219.91,Daily
U3122,2,Petrol,117,21,9,249,25577.72,Daily
U3123,2,Diesel,96,20,13,197,19971.43,Rarely
U3124,1,Petrol,76,16,5,167,16918.87,Weekdays
U3125,1,Petrol,83,25,5,161,16513.92,Weekdays
U3126,1,Diesel,56,21,14,123,11964.24,Rarely
U3127,1,Petrol,8,20,3,16,1625.84,Weekends
U3128,1,Petrol,38,19,4,70,6924.48,Weekdays
U3129,1,Petrol,73,22,1,167,15981.49,Weekdays
U3130,1,Hybrid,37,19,9,76,7373.63,Daily
U3131,2,Diesel,73,25,14,154,15852.77,Daily
U3132,1,Petrol,42,16,9,89,9252.38,Weekdays
U3133,1,Diesel,102,20,7,202,19761.3,Weekdays
U3134,3,Petrol,30,26,9,65,6298.73,Rarely
U3135,3,Diesel,5,15,6,11,1047.94,Daily
U3136,2,Diesel,8,19,9,15,1567.15,Weekdays
U3137,4,Diesel,43,20,5,91,9267.31,Weekdays
U3138,1,Petrol,58,21,6,126,13175.86,Daily
U3139,3,Petrol,94,16,11,178,18447.65,Weekdays
U3140,1,Petrol,37,15,0,72,7085.14,Weekdays
U3141,1,Diesel,37,20,13,68,6536.62,Daily
U3142,1,Diesel,76,17,13,159,15898.5,Weekdays
U3143,1,Diesel,24,19,4,52,4953.94,Daily
U3144,1,Electric,20,26,6,0,0.0,Daily
U3145,1,Petrol,25,25,0,47,4574.71,Weekdays
U3146,2,Diesel,49,16,1,101,10267.3,Daily
U3147,1,Diesel,94,15,8,208,20820.55,Daily
U3148,1,Electric,91,15,11,0,0.0,Daily
U3149,2,Electric,86,25,2,0,0.0,Daily
U3150,1,Diesel,66,18,5,144,13860.29,Daily
U3151,1,Petrol,35,24,14,63,6461.1,Daily
U3152,2,Diesel,46,16,6,88,8986.59,Weekdays
U3153,1,Petrol,16,15,8,33,3206.45,Weekends
U3154,1,Diesel,69,20,4,148,14957.46,Daily
U3155,3,Hybrid,110,18,3,246,24608.12,Daily
U3156,1,Petrol,77,24,10,163,15584.13,Daily
U3157,1,Diesel,7,26,11,13,1271.16,Daily
U3158,2,Petrol,119,21,14,225,23623.84,Weekdays
U3159,2,Petrol,94,25,1,204,19583.05,Weekends
U3160,1,Petrol,13,20,2,24,2401.54,Weekends
U3161,1,Diesel,110,19,14,236,24424.43,Daily
U3162,1,Hybrid,55,24,4,103,10094.67,Weekends
U3163,1,Hybrid,20,26,10,36,3513.86,Daily
U3164,1,Petrol,92,26,14,177,18391.7,Weekdays
U3165,1,Diesel,118,26,12,229,22453.06,Weekdays
U3166,3,Diesel,82,26,1,174,17663.6,Weekdays
U3167,1,Petrol,7,16,12,13,1331.24,Daily
U3168,1,Petrol,102,19,3,231,23766.71,Daily
U3169,1,Petrol,101,23,0,209,21934.05,Weekdays
U3170,2,Hybrid,118,23,3,241,24830.69,Daily
U3171,1,Diesel,28,16,6,56,5687.93,Daily
U3172,1,Diesel,77,21,14,160,16632.74,Weekdays
U3173,2,Petrol,17,24,13,30,3121.72,Daily
U3174,1,Diesel,6,18,11,13,1361.51,Weekdays
U3175,1,Petrol,75,17,2,155,15928.52,Daily
U3176,1,Petrol,116,25,9,210,20359.35,Weekends
U3177,1,Diesel,25,15,7,52,5309.1,Daily
U3178,1,Petrol,23,17,5,46,4404.56,Weekends
U3179,1,Diesel,93,25,5,168,16494.18,Daily
U3180,1,Petrol,51,23,13,115,11058.18,Weekdays
U3181,1,Diesel,26,23,14,46,4806.97,Weekends
U3182,2,Petrol,79,21,0,165,16233.94,Daily
U3183,4,Diesel,37,17,4,84,8579.1,Daily
U3184,2,Petrol,36,17,2,69,6949.21,Daily
U3185,2,Petrol,68,18,14,131,12585.84,Daily
U3186,1,Hybrid,89,21,9,160,16098.15,Weekdays
U3187,3,Petrol,43,21,14,78,7925.6,Daily
U3188,1,Diesel,88,26,0,160,16610.43,Weekends
U3189,3,Electric,76,26,7,0,0.0,Weekdays
U3190,4,Petrol,46,16,6,102,9991.55,Daily
U3191,2,Petrol,105,26,6,227,23136.61,Weekends
U3192,4,Diesel,13,19,11,25,2383.58,Daily
U3193,1,Electric,29,21,9,0,0.0,Daily
U3194,1,Hybrid,93,21,13,192,18659.85,Daily
U3195,1,Petrol,101,20,9,197,20033.57,Weekdays
U3196,1,Diesel,6,24,9,12,1174.32,Daily
U3197,1,Petrol,23,24,3,42,4241.83,Weekdays
U3198,1,Electric,114,26,12,0,0.0,Daily
U3199,4,Electric,24,22,14,0,0.0,Rarely
U3200,1,Petrol,110,17,10,238,23402.31,Weekdays
U3201,2,Petrol,109,15,5,233,23235.69,Daily
U3202,3,Petrol,110,17,12,234,22699.58,Weekdays
U3203,3,Petrol,97,25,8,175,16652.51,Weekdays
U3204,3,Diesel,74,16,14,152,14880.37,Daily
U3205,1,Petrol,21,16,13,46,4539.93,Daily
U3206,3,Petrol,93,16,2,169,17008.78,Daily
U3207,2,Petrol,106,19,14,241,25170.2,Weekends
U3208,1,Electric,72,15,8,0,0.0,Weekdays
U3209,1,Diesel,98,24,3,190,18183.19,Daily
U3210,2,Petrol,88,18,4,181,18307.51,Daily
U3211,1,Petrol,7,24,6,15,1431.35,Daily
U3212,1,Electric,91,19,5,0,0.0,Weekdays
U3213,2,Diesel,55,16,9,116,11156.54,Weekdays
U3214,1,Petrol,86,19,7,176,18385.67,Rarely
U3215,1,Petrol,30,24,7,63,6529.53,Daily
U3216,2,Petrol,60,18,7,112,10665.01,Daily
U3217,1,Petrol,104,22,2,189,19433.23,Daily
U3218,1,Diesel,68,15,14,127,12872.59,Weekends
U3219,1,Hybrid,12,26,13,23,2298.93,Daily
U3220,1,Petrol,85,19,9,163,16467.29,Daily
U3221,3,Diesel,99,25,5,208,21170.76,Weekdays
U3222,1,Petrol,41,26,6,83,8619.1,Daily
U3223,1,Diesel,113,24,8,205,21048.08,Daily
U3224,1,Diesel,101,15,9,183,18437.94,Weekdays
U3225,1,Petrol,31,24,9,57,5885.03,Daily
U3226,2,Petrol,49,24,13,96,10067.45,Daily
U3227,2,Diesel,8,18,11,14,1372.03,Daily
U3228,1,Petrol,90,22,14,184,17697.89,Daily
U3229,1,Petrol,94,15,3,186,19030.49,Daily
U3230,1,Petrol,100,25,4,207,21690.69,Weekends
U3231,1,Electric,92,16,7,0,0.0,Daily
U3232,2,Petrol,114,15,0,219,21750.44,Weekdays
U3233,1,Diesel,103,25,11,193,18455.18,Daily
U3234,1,Petrol,41,21,5,79,8118.46,Daily
U3235,1,Diesel,100,16,14,180,18807.68,Daily
U3236,3,Diesel,75,15,3,139,13898.6,Daily
U3237,4,Diesel,37,26,4,80,7927.62,Daily
U3238,1,Petrol,35,20,10,66,6869.09,Daily
U3239,2,Diesel,59,20,4,135,13005.07,Weekdays
U3240,1,Diesel,16,24,1,30,3117.48,Daily
U3241,1,Petrol,15,16,7,32,3165.48,Rarely
U3242,2,Petrol,92,15,14,198,19917.62,Daily
U3243,3,Petrol,76,24,1,149,14942.16,Daily
U3244,3,Petrol,36,17,3,70,7081.19,Daily
U3245,1,Diesel,61,24,11,126,13157.08,Daily
U3246,1,Petrol,42,19,12,93,9719.55,Weekdays
U3247,2,Petrol,64,20,4,127,13120.56,Weekdays
U3248,1,Diesel,90,17,13,164,15894.13,Daily
U3249,1,Petrol,102,23,0,202,19863.7,Daily
U3250,1,Petrol,23,25,5,43,4294.76,Weekdays
U3251,2,Petrol,88,19,1,199,20706.87,Daily
U3252,1,Electric,60,16,13,0,0.0,Daily
U3253,1,Diesel,18,24,4,32,3352.78,Daily
U3254,3,Diesel,37,20,14,72,7548.37,Daily
U3255,1,Petrol,14,26,5,25,2524.65,Daily
U3256,1,Diesel,84,22,10,186,19302.14,Weekends
U3257,1,Petrol,68,25,7,153,16063.81,Weekdays
U3258,1,Petrol,68,20,8,126,13040.64,Weekdays
U3259,1,Petrol,66,18,12,133,13508.69,Daily
U3260,1,Diesel,72,20,14,163,16862.57,Weekdays
U3261,2,Petrol,95,22,11,177,16961.3,Weekdays
U3262,1,Petrol,96,22,5,186,18850.77,Weekdays
U3263,3,Petrol,47,24,4,91,8842.04,Daily
U3264,1,Petrol,84,16,11,152,14616.42,Rarely
U3265,1,Diesel,63,22,3,114,11847.87,Daily
U3266,1,Petrol,56,20,1,127,12877.35,Weekends
U3267,1,Diesel,101,16,1,210,20461.45,Daily
U3268,2,Petrol,116,15,6,226,22344.13,Daily
U3269,1,Diesel,23,20,4,45,4712.97,Daily
U3270,1,Diesel,25,21,6,53,5491.96,Weekdays
U3271,2,Petrol,26,24,12,51,4852.95,Daily
U3272,3,Petrol,13,19,10,24,2515.15,Weekends
U3273,2,Diesel,13,24,0,24,2368.45,Weekends
U3274,1,Diesel,77,22,0,166,16924.39,Weekdays
U3275,2,Petrol,31,25,4,58,5923.35,Weekdays
U3276,1,Petrol,21,26,1,38,3956.44,Weekdays
U3277,1,Diesel,48,23,7,96,9969.66,Weekdays
U3278,1,Diesel,49,18,13,89,8705.74,Daily
U3279,1,Petrol,12,21,14,27,2738.75,Weekdays
U3280,1,Petrol,84,22,2,177,17511.86,Weekends
U3281,1,Petrol,22,20,0,41,4110.47,Daily
U3282,2,Diesel,37,16,12,69,6937.73,Weekends
U3283,1,Petrol,5,21,1,10,989.63,Daily
U3284,1,Electric,80,23,9,0,0.0,Daily
U3285,1,Petrol,10,19,9,21,2038.75,Daily
U3286,3,Petrol,45,16,6,93,9400.11,Daily
U3287,1,Diesel,59,18,5,118,12105.57,Weekends
U3288,1,Hybrid,9,17,11,20,1985.95,Weekends
U3289,2,Diesel,63,18,7,125,13097.1,Weekdays
U3290,2,Petrol,84,24,6,168,16056.14,Rarely
U3291,1,Diesel,22,21,13,46,4641.01,Daily
U3292,2,Diesel,53,24,9,116,11696.98,Daily
U3293,2,Petrol,86,22,12,181,17260.7,Weekdays
U3294,2,Petrol,69,15,7,148,14392.36,Weekends
U3295,1,Petrol,87,22,2,172,17897.53,Daily
U3296,2,Petrol,58,19,5,118,11852.53,Rarely
U3297,1,Hybrid,65,26,12,123,12221.75,Weekdays
U3298,1,Petrol,12,21,6,25,2478.87,Rarely
U3299,1,Electric,7,25,14,0,0.0,Daily
U3300,1,Petrol,29,25,9,52,5130.86,Daily
U3301,1,Diesel,73,15,10,165,17092.63,Weekdays
U3302,2,Petrol,59,16,0,115,11280.57,Weekdays
U3303,1,Petrol,44,15,0,83,8326.15,Daily
U3304,1,Petrol,87,19,6,168,16201.62,Weekends
U3305,1,Petrol,86,20,12,169,17449.3,Weekends
U3306,1,Diesel,54,24,10,110,11259.57,Daily
U3307,3,Petrol,99,23,12,181,18154.47,Daily
U3308,1,Diesel,37,22,2,67,6382.35,Daily
U3309,1,Petrol,115,21,2,223,22258.2,Daily
U3310,1,Petrol,22,26,14,42,4084.58,Weekdays
U3311,1,Petrol,61,19,4,113,11202.11,Daily
U3312,1,Hybrid,107,17,14,214,22162.75,Weekdays
U3313,2,Diesel,20,23,10,38,3902.45,Weekdays
U3314,3,Petrol,84,19,5,152,14807.77,Daily
U3315,1,Petrol,115,17,1,257,26946.33,Weekdays
U3316,2,Petrol,42,17,2,94,9779.02,Daily
U3317,2,Electric,45,17,5,0,0.0,Daily
U3318,2,Diesel,11,20,2,20,2006.03,Weekdays
U3319,1,Petrol,82,15,13,170,17682.15,Rarely
U3320,1,Diesel,111,25,4,234,23718.58,Daily
U3321,1,Petrol,57,18,8,129,12947.33,Daily
U3322,2,Electric,67,22,11,0,0.0,Daily
U3323,2,Petrol,116,17,2,244,23753.64,Daily
U3324,1,Diesel,93,19,11,208,21587.03,Daily
U3325,1,Petrol,36,16,10,72,7222.62,Weekdays
