user_id,month,year,units_consumed,state,city,electricity_provider,tariff_category,slab_rate_0_100,slab_rate_101_300,slab_rate_301_500,slab_rate_500_plus,fixed_charge,tax_percent,bill_amount
21253,Apr,2025,707.91,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,5173.46
26997,Jul,2023,77.73,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,630.01
32174,Nov,2023,421.64,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,4367.35
24674,Oct,2023,644.11,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,5505.05
30315,Mar,2024,56.16,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,227.53
24531,Mar,2023,157.34,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1017.86
30343,May,2025,454.31,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,4048.04
33052,May,2023,592.23,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,8542.44
26882,Oct,2026,78.39,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,562.2
26950,Mar,2024,201.48,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1450.51
29522,Sep,2026,225.04,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1149.56
26242,Apr,2025,190.97,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,2171.56
28018,Mar,2025,107.31,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,398.41
26942,Nov,2025,191.69,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1663.89
29551,Feb,2025,191.12,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1678.87
27003,Oct,2023,1413.08,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,16068.54
30675,Nov,2024,106.05,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,730.43
32735,Sep,2025,202.51,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1446.65
30210,Apr,2026,690.04,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,7626.91
21332,Mar,2025,149.79,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,608.99
32537,Jul,2024,240.81,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2123.8
24262,Aug,2026,1251.49,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,13240.72
27649,Nov,2026,177.52,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,1846.79
29551,Feb,2026,203.56,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,2352.0
25116,Jul,2023,288.69,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1237.64
24638,Dec,2025,30.51,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,297.61
24855,May,2023,120.15,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,1323.26
23178,Nov,2026,172.56,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1131.54
27731,May,2023,565.29,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,6062.7
30321,Mar,2023,422.09,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,4326.43
22181,May,2023,482.42,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,3869.12
24893,Dec,2025,2522.72,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,31990.27
27044,Feb,2026,228.16,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,2598.14
20138,Apr,2026,80.49,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,505.92
26328,Jun,2025,407.66,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,2880.72
23473,Jan,2023,412.82,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,3231.96
25450,Oct,2023,125.58,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,494.33
22833,Apr,2024,241.91,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1038.94
23580,Jun,2024,40.85,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,242.14
25972,Sep,2024,852.51,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,9346.13
31224,Nov,2025,429.5,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,4882.49
24165,Nov,2026,137.24,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,670.09
30786,Feb,2024,214.14,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1594.88
27942,Nov,2026,157.44,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,801.19
34389,Jul,2026,440.51,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,4980.7
25570,Jun,2026,199.99,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1016.23
24301,Feb,2025,199.64,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,844.92
26270,Aug,2025,1922.77,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,22683.92
23819,Jul,2025,89.13,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,328.6
32331,Nov,2025,516.2,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,5297.21
32016,May,2024,746.62,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,8949.37
32235,Dec,2023,310.14,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,4090.2
21907,May,2023,119.65,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,827.92
26255,Jul,2023,130.71,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,512.91
20761,Sep,2024,212.34,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,2457.62
27831,Nov,2023,239.07,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1227.48
27351,Sep,2024,159.44,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,651.47
26239,Sep,2024,780.9,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,5999.32
26091,Jun,2024,68.63,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,577.11
31638,Oct,2023,36.19,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,323.59
26032,Jun,2026,169.18,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,697.3
27688,Mar,2023,67.34,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,442.58
29092,Jan,2023,78.54,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,382.96
32648,Jul,2025,319.26,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1744.4
31140,Apr,2024,236.19,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1208.82
29912,Jan,2026,227.57,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1527.44
28473,Aug,2025,207.05,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1787.62
31459,Dec,2026,306.33,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2284.01
21888,Jun,2026,113.59,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,682.67
23267,Jun,2024,190.41,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1409.76
20667,Feb,2023,47.63,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,341.19
24189,Jan,2024,100.51,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,371.05
20672,Feb,2024,282.84,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2071.59
30162,Apr,2025,83.54,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,515.47
32349,Feb,2024,248.02,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1296.54
26778,Jan,2023,1358.63,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,15417.51
31315,Jul,2026,411.5,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,2036.62
27571,Nov,2024,553.23,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,6256.53
27957,Nov,2026,45.86,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,269.01
25125,Dec,2024,206.11,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1792.48
25586,Aug,2026,291.87,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1289.45
32892,Jun,2024,525.75,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,4005.37
24778,Apr,2025,151.53,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,955.56
23901,Jun,2026,100.67,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,475.57
26678,Mar,2024,123.75,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1013.78
33717,Dec,2024,538.21,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,2960.48
26982,Aug,2025,1084.2,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,13172.21
34981,Oct,2025,202.62,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1449.54
26377,Feb,2025,351.62,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,3061.6
20524,May,2026,527.74,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,4273.1
22394,Jan,2026,74.79,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,291.47
31310,Jun,2025,175.49,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1152.73
22594,Feb,2023,49.52,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,273.92
30161,Apr,2023,178.63,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1310.96
33390,Jun,2024,445.52,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,4525.04
29946,Oct,2023,360.18,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1730.95
34125,Nov,2024,939.72,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,10494.88
27241,Aug,2026,230.94,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,983.32
26938,Dec,2026,896.95,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,9123.24
30489,Aug,2023,570.9,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,5430.55
26191,Nov,2026,569.67,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,6025.98
25241,Jun,2025,202.39,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1466.47
30454,Apr,2025,479.92,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2975.98
30479,Aug,2023,734.96,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,5984.45
33368,Aug,2023,238.89,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1257.1
26494,Oct,2024,693.1,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,7778.21
32395,Jan,2026,144.33,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,704.59
22879,Apr,2024,120.3,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,579.77
24144,Apr,2024,219.92,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,948.25
23645,Jul,2025,174.38,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1501.44
24433,Nov,2025,149.21,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,590.29
33338,Jul,2025,95.99,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,351.85
33569,Nov,2025,342.85,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,4624.56
30248,Aug,2024,270.77,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2021.17
32913,Nov,2025,164.23,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1396.01
34179,May,2026,466.9,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,6537.73
21277,Jul,2025,190.51,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,988.09
25812,Aug,2025,262.13,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2362.93
30959,Sep,2025,176.1,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,731.36
20303,Mar,2023,110.72,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,522.65
20639,Mar,2026,370.14,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2088.27
20056,Apr,2026,340.9,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1603.41
33014,May,2024,173.08,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1098.46
28718,Oct,2024,36.37,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,371.11
32762,Jan,2025,1550.45,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,23752.03
32316,Jul,2023,394.65,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2322.27
28151,Sep,2024,663.35,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,7622.78
22126,Aug,2024,104.18,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,830.69
31480,May,2025,410.03,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,2090.25
20365,Apr,2025,124.48,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,998.83
26810,Dec,2024,358.39,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1722.13
24622,Jul,2024,124.31,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,893.51
33624,May,2026,483.43,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,5497.89
33171,Jul,2023,274.99,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2067.17
25127,Dec,2026,55.11,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,441.64
25123,Jan,2024,51.37,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,359.33
21647,Jan,2026,307.64,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,2620.5
20919,Oct,2026,172.53,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1257.61
22798,Mar,2024,249.86,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1082.92
26507,Nov,2025,33.21,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,361.92
25871,Feb,2024,580.37,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,3957.18
21532,Feb,2025,460.03,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,5131.59
28173,Jul,2024,2759.67,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,44058.03
23346,Dec,2024,208.81,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,883.02
27674,Oct,2024,96.7,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,359.31
26950,Feb,2023,295.79,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,2999.76
26883,Nov,2025,348.47,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1666.41
21907,Apr,2023,850.69,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,10227.47
23087,Feb,2024,119.9,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,753.39
33504,Jun,2026,67.29,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,571.26
28153,Aug,2023,149.24,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,739.53
25751,Oct,2025,91.07,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,642.61
32773,Apr,2024,158.55,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,1628.94
30268,May,2023,640.53,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,3883.35
28906,Apr,2026,38.0,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,234.44
21063,Mar,2023,163.97,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1050.65
21977,May,2025,662.39,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,4093.73
21297,Sep,2023,65.55,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,343.56
33543,Aug,2026,452.1,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,5184.21
26230,Aug,2026,802.93,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,6047.45
27642,Aug,2025,371.15,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,3643.42
20126,Dec,2026,65.78,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,489.76
24633,Aug,2024,124.01,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,765.57
26289,Jul,2026,299.84,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,3118.38
23597,Aug,2024,59.97,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,324.92
31476,Nov,2023,621.15,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,4747.15
26169,Aug,2024,55.61,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,447.37
29796,Aug,2024,688.49,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,5959.51
27562,Dec,2023,47.36,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,343.26
28259,Oct,2026,795.39,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,9222.6
20233,Jul,2024,161.01,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1369.91
30349,Dec,2026,167.57,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,851.33
29362,Jan,2023,246.84,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1297.38
30351,Apr,2025,843.63,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,12344.84
26372,Apr,2026,302.43,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2712.11
24207,May,2026,42.54,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,183.58
29686,Oct,2025,584.01,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,4413.59
34370,Jun,2025,379.57,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2185.23
32911,Apr,2023,106.8,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,517.78
27944,Feb,2026,117.68,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,968.45
32200,Jun,2026,226.18,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1675.98
26892,Aug,2023,100.38,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,596.92
26739,Aug,2026,223.09,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1456.64
22473,Jul,2024,502.39,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,5686.56
30853,Jun,2024,48.51,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,208.15
33830,Feb,2024,246.46,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1650.49
22740,Jul,2026,256.98,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1357.19
25402,Nov,2024,431.65,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,4278.33
21762,Dec,2024,1152.26,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,11983.66
31707,May,2023,1700.7,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,20110.71
30168,Jun,2023,792.54,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,7004.87
30555,Oct,2025,252.22,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1668.74
20877,Aug,2025,275.89,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2479.05
34278,Aug,2025,969.12,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,11542.2
23813,Mar,2025,348.83,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,3973.27
31641,Dec,2023,218.75,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1888.05
29505,Dec,2023,390.28,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,2752.33
21461,Jul,2023,406.95,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,3985.42
30902,Jan,2024,186.59,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1223.55
30517,Jan,2024,207.23,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,874.5
21734,Jul,2025,315.45,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1672.12
21606,Oct,2024,69.99,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,351.61
25623,Sep,2026,97.07,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,681.65
26768,Jul,2023,36.32,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,376.92
30756,Oct,2025,197.22,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1263.69
31614,May,2025,284.42,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1873.9
26987,Aug,2026,253.96,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2282.95
23518,Feb,2024,1124.23,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,12769.81
30590,Sep,2025,2078.81,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,24275.45
